c5_sources,entity1,entity2,weight,relations,rows
19760730023679A,ELECT SYST,GENERATOR CIRCUIT BREAKER SWITCH NOT ENGAGED,1,HAS CAUSE,13
19760730023679A,ELECT SYST,NOT TIME TO EXT. GEAR MANUALLY,1,HAS CAUSE,13
19760715023479A,GRASS FIRE,SKID,1,LOCATION,14
19760715023479A,SKID,REFUELING LINE,1,USED BY,14
19800215002609A,SKID,LOST CONTROL OF AIRCRAFT,1,CAUSE,358
19761119035559A,BANNER PICK UP,TOW ROPE,1,LOOP ON,15
19761119035559A,BANNER PICK UP,L LNDG GR.  PLT,1,LOOP ON,15
19761119035559A,BANNER PICK UP,UN MAINTAIN FLT,1,LOOP ON,15
19770506041719A,ATTEMPT,UN FEATHER DUE PRESSURE SWITCH MALFUNCTION,1,INFLUENCED BY,17
19770120001659A,RUDDER GUST LOCK,RUDDER GUST LOCK,1,ENGAGED BY,18
19770120001659A,RUDDER GUST LOCK,ICE ON WINGS,1,HAS EFFECT,18
19770120001659A,RUDDER GUST LOCK,OVERWEIGHT,1,HAS EFFECT,18
19770702018479A,RUDDER CABLE,BATTERY BOX SUPPORT STRUCTURE,1,CAUGHT UNDER,19
19770814024089A,L MAG INOP,#5 CYL COMPRESSION,1,HAS EFFECT,20
19770814024089A,L MAG INOP,25/80,1,HAS EFFECT,20
19770530012939A,WRONG PROP INSTALLED,UNKNOWN,1,INSTALLED BY,21
19770528021299A,FLUID,1/2 CUP,1,CAPACITY,22
19770528021299A,FLUID,R BRAKE,1,LOCATION,22
19770528021299A,FLUID,PRIOR TO DEPARTURE,1,EVENT,22
19770705018649A,MIXTURE CONTROL BALL BEARING,HANDLE,1,MISSING FROM,23
19770622022049A,OIL FILLER CAP,OIL FILLER CAP,1,MISSING,24
19770610021339A,ACFT N42807,SUBSTANTIALLY DMGD,1,CONDITION,25
19770610021339A,ACFT N42807,TOTAL HYD FAILURE,1,CONDITION,25
19770610021339A,ACFT N7930C,SUBSTANTIALLY DMGD,1,CONDITION,25
19770617020389A,INSUFFICIENT ALTITUDE,UNSUCCESSFUL AUTOROTATION,1,CAUSE,27
19790808027309A,INSUFFICIENT ALTITUDE,ENGINE FAILED DURING TAKEOFF,1,HAS CAUSE,295
19790808027309A,INSUFFICIENT ALTITUDE,WATER IN FUEL,1,HAS CAUSE,295
19770530015519A,CHOKER CABLE,STRUCK T/R,1,EVENT DISTANCE,28
19770703018529A,ANNUAL,FIRST FLT AFTR ANNUAL,1,EVENT DISTANCE,29
19770706020519A,AN175-16,TORQUE LINK CENTER SCISSORS,1,HAS CAUSE,30
19770706020519A,WASHER,CRACKED & SEPARATED FRM BOLT,1,HAS CAUSE,30
19770912040629A,APRX 1745LBS OVR MAX GWT,AUTOFEATHER NOT CONNECTED,1,ENG NOT FEATHERED,31
19770912040629A,APRX 1745LBS OVR MAX GWT,100 OCTANE FUEL,1,TIME PERIOD,31
19780106001449I,EMERGENCY LANDING,IMPROPER PREFLIGHT,1,HAS CAUSE,32
19780106001449I,EMERGENCY LANDING,OUT OF FUEL,1,HAS CAUSE,32
19780221000179I,EMERGENCY LANDING,LOW OIL PRESSURE,1,CAUSED BY,61
19780221000179I,EMERGENCY LANDING,NOT CHECKED OIL PRESSURE,1,CAUSED BY,61
19780221000179I,EMERGENCY LANDING,PILOT,1,USED BY,61
19790524200519I,EMERGENCY LANDING,FUMES IN PASSENGER CABIN,1,FOLDED BY,249
19790524200519I,EMERGENCY LANDING,AFT FUEL CAP DAMAGED BY IMPROPER INSTALLATION,1,FOLDED BY,249
19790904034369I,EMERGENCY LANDING,FUEL CONTAMINATED WITH WATER,1,CAUSE,305
19800216026099I,EMERGENCY LANDING,FIELD,1,LOCATION,352
19800223026959I,EMERGENCY LANDING,ENGINE STOPPED,1,FOLLOWED BY,359
19800223026959I,EMERGENCY LANDING,CARBURETOR ICE OR FUEL CONTAMINATION,1,CAUSE,359
19800607046889I,EMERGENCY LANDING,ENGINE QUIT DUE TO WATER IN FUEL,1,NO DAMAGE IN,382
19780112002729I;19780904017739I;19790312008529I;19801223087189I,POWER LOSS,FORCED LANDING,6,CAUSE;HAS CAUSE,"34,111,142,147,231,253"
19790312008529I;19801223087189I,POWER LOSS,FOUND WATER IN FUEL,4,HAS CAUSE;HAS EFFECT,"111,147,231,253"
19781128024449I,POWER LOSS,LANDING IN FIELD,1,CAUSE,164
19781128024449I,POWER LOSS,WATER IN FUEL SYSTEM,1,CAUSE,164
19790425024979I,POWER LOSS,PILOT UNABLE TO MAINTAIN ALTITUDE,1,HAS CAUSE,263
19780108002219I,FUEL SYSTEM,FORCED LANDING,1,HAS CAUSE,35
19780108002219I,FUEL SYSTEM,FROZEN WATER,1,HAS EFFECT,35
19790414012459I,FUEL SYSTEM,CONTAMINATION,1,HAS CAUSE,207
19790414012459I,FUEL SYSTEM,ENGINE STOPPED,1,HAS EFFECT,207
19790421024749I,FUEL SYSTEM,WATER AND DEBRIS,1,HAS CAUSE,224
19790916031359A,FUEL SYSTEM,WATER,1,FOUND WATER IN,309
19800217031679I,FUEL SYSTEM,LOST RPM,1,HAS CAUSE,355
19780129004679I,ICE RESTRICTION,MAIN FUEL STRAINER,1,HAS CAUSE,37
19780129004679I,MAIN FUEL STRAINER,FROZEN LAKE,1,LOCATION,37
19780205005989I,CARBURETOR,CONTAMINATED WITH WATER,1,HAS CAUSE,39
19780225001789I,CARBURETOR,CONTAINED WATER,1,HAS EFFECT,58
19780121004029I,GEAR SWITCH,DOWN POSITION,1,NOT IN,40
19780121004029I,GEAR RETRACTED,TAKE OFF ROLL,1,DURING,40
19780130004789I,GEAR,ON TAKEOFF ROLL,1,RETRACTED,41
19780208007759I,GEAR,PILOT,1,OBSERVED BY,51
19780208007759I,GEAR,COLLAPSED,1,HAS CAUSE,51
19780208007759I,GEAR,FLUID,1,LOCATION,51
19780409009699I,GEAR,COLLAPSED AFTER TOUCHDOWN,1,HAS EFFECT,77
19780102000459I,TAXIED OFF RUNWAY,STRUCK DITCH AT NIGHT,1,EVENT DISTANCE,42
19780102000459I,LANDING LIGHT,TAXIED OFF RUNWAY,1,INOPERATIVE,42
19790313008789I,LANDING LIGHT,BURNED OUT,1,CONDITION,197
19771213042839A,RUDDER,AIL CTL LOCKS INSTALLED,1,HAS CAUSE,43
19771213042839A,REAR CG,FORWARD OF REARMOST LIMIT,1,EVENT DISTANCE,43
19771104034549A,RT BRAKE PUCK 70,FADING FOR LAST WK,1,WORN,44
19770927027719A,FLOWS,FLOATS,1,WATER IN REAR COMPTMT,45
19770927027719A,THROTTLE,FRICTION LOOSE,1,CONDITION,45
19780115003139I,NEW AIRCRAFT,PARTIALLY OPENED ON PREFLIGHT,1,USED BY,46
19780115003139I,NEW AIRCRAFT,NOT AWARE OF PURPOSE OR OPERATION OF QUICK DRAIN,1,HAS CAUSE,46
19780206006149I,NOISE,GEAR EXTENDED OK,1,HAS EFFECT,47
19780206006149I,NOISE,LANDED OK,1,HAS EFFECT,47
19790220007249I,NOISE,GRINDING NOISE,1,TYPE,194
19790220007249I,NOISE,GEAR RETRACTION,1,CAUSE,194
19771016042599A,WIND GUST,25,1,VALUE,48
19780210006769I,NO PILOT CERTIFICATE,ENGINE QUIT AT 200 FEET AFTER TAKEOFF,1,HAS EFFECT,52
19780210006769I,NO ANNUAL,ENGINE QUIT AT 200 FEET AFTER TAKEOFF,1,HAS EFFECT,52
19780211006969I,NOSE GEAR COLLAPSE,WAITING FOR TAKEOFF,1,FOLLOWED BY,53
19780211006969I,NOSE GEAR COLLAPSE,EARLIER COLLAPSE,1,INFLUENCED BY,53
19780211006969I,NOSE GEAR COLLAPSE,NOSE GEAR,1,NOT BRACED,53
19780218007139I,PILOT INTENDED TO FLY LOCALLY,RECENT BLIZZARD,1,FOLLOWED BY,57
19780218007139I,ENGINE QUIT AFTER TAKEOFF,SNOW PACKED IN ENGINE COWL,1,HAS CAUSE,57
19780225001789I,GASCOLATOR,CONTAINED WATER,1,HAS EFFECT,58
19780303015509I,ELECTRICAL EMERGENCY,JUMP START AND TAKEOFF,1,FOLLOWED BY,63
19780303015509I,LANDING GEAR,TOUCHDOWN,1,COLLAPSED AT,63
19781216025369I,LANDING GEAR,TAKEOFF,1,COLLAPSED,180
19800118015029I,LANDING GEAR,COLLAPSED,1,CONDITION,342
19790807029669I,LOST DIRECTIONAL CONTROL,AIRSPEED INDICATOR INOP,1,HAS CAUSE,280
19780316008589I,BRAKE FAILURE,SYSTEM NEEDED TO BE PURGED OF AIR,1,HAS EFFECT,67
19780319009079I,BOLT IN NOSE GEAR SCISSORS,TAKEOFF,1,EVENT DISTANCE,68
19780319009079I,NOSE WHEEL,LIFTOFF,1,EVENT DISTANCE,68
19790316009739I,NOSE WHEEL,RAMP,1,HAS CAUSE,198
19790316009739I,NOSE WHEEL,PROP,1,HAS CAUSE,198
19790316009739I,NOSE WHEEL,GROUND,1,HAS CAUSE,198
19780402009009I,GEAR COLLAPSED,ROLLOUT,1,CAUSE,72
19790421024669I,GEAR COLLAPSED,BROKEN EXTENSION CABLE,1,HAS CAUSE,232
19790929049639I,GEAR COLLAPSED,200 FEET,1,EVENT DISTANCE,302
19800109001489A,GEAR COLLAPSED,GEAR WAS EXTENDED,1,HAS CAUSE,336
19780402009009I,FAILURE,ELECTRICAL FAILURE,1,CAUSE,72
19790710018689I,ELECTRICAL FAILURE,MANUAL GEAR EXTENSION,1,HAS CAUSE,298
19800427044589I,ELECTRICAL FAILURE,NOT OPERATING AT TAKEOFF,1,SOON AFTER,376
19780402009009I,EMERGENCY GEAR EXTENSION,PILOT,1,USED BY,72
19780401007929I,HOLE IN TAXIWAY,MUD AND LOOSE GRAVEL,1,COVERED OVER WITH,73
19780403009359I,LANDED SHORT OF RUNWAY,SHORT FINAL,1,ENGINE QUIT,75
19780403009389I,FUEL GASOLATOR,CONTAMINATION,1,HAS EFFECT,76
19780210005719I,HEAT,ENGINE STOPPED,1,CAUSE,78
19800223026959I,ENGINE STOPPED,CARBURETOR ICE OR FUEL CONTAMINATION,1,HAS CAUSE,359
19780210005719I,CONTROL VALVE,STUCK FROM ICE,1,CONDITION,78
19780210005719I,CONTROL VALVE,1/2 OPEN,1,CONDITION,78
19780416008469I,DAMAGE TO GEAR,PLANE HIT TAXIWAY LIP AFTER LANDING,1,HAS CAUSE,79
19780507032369I,LOOSE OIL CAP,FORCED LANDING,1,CAUSE,82
19780525040389I,RAN THROUGH FENCE,BRAKES,1,IN EFFECT,83
19780617046219I,PILOTS,TOOK OFF BEFORE REPAIRS WERE COMPLETED,1,ACTION,84
19790719019309I,PILOTS,POSITION OF GEAR HANDLE AND GEAR RETRACTION ON TAKEOFF ROLL,1,FAILED TO CHECK,270
19780427013959I,FAILURE OF 2 TIRES,AIRCRAFT WAS CLEARED FOR TAKEOFF,1,CAUSE,87
19780429014759I,FUEL CAP OFF AIRCRAFT,THOROUGH DRAINING OF SUMPS WITH WATER IN FUEL,1,HAS CAUSE,88
19780429014759I,FUEL CAP OFF AIRCRAFT,ENGINE QUIT,1,HAS CAUSE,88
19780429014759I,FUEL CAP OFF AIRCRAFT,LANDED ON FREEWAY,1,HAS EFFECT,88
19780501031459I,UNSCHEDULED LANDING,OIL COMING FROM ENGINES,1,HAS CAUSE,89
19780501031459I,UNSCHEDULED LANDING,BOTH OIL CAPS NOT LOCKED PROPERLY,1,HAS CAUSE,89
19780504031959I,DOOR,TAKEOFF,1,EVENT DISTANCE,91
19780504031959I,LATCHED DOOR,PILOT,1,LOST CONTROL,91
19780514033439I,ENGINE FIRE,BIRDS NEST,1,HAS CAUSE,92
19780518033959I,THIRD TOUCH AND GO ENGINE,BACKFIRED,1,HAS CAUSE,93
19780518033959I,THIRD TOUCH AND GO ENGINE,QUIT,1,HAS CAUSE,93
19780518033959I,THIRD TOUCH AND GO ENGINE,WATER IN FUEL,1,HAS CAUSE,93
19780519033989I,JETWAY,TAXII,1,USED BY,94
19780528040689I,WORKING ON HOME-BUILT,TOOK OFF,1,PILOT,97
19780528040689I,WORKING ON HOME-BUILT,AILERON CONTROLS,1,PILOT,97
19780515023299A,CABLE,L SKID,1,CATCHED ON,99
19780603041599I,FLOAT PLANE,SANK,1,HAS EFFECT,100
19780603041599I,FLOAT PLANE,WATER IN FLOATS GONE,1,HAS EFFECT,100
19780603041599I,FLOAT PLANE,BALL COVERS GONE,1,HAS EFFECT,100
19780603041629I,FLOAT STRUT,COLLAPSED DURING TAKEOFF RUN,1,HAS CAUSE,101
19780603041629I,FLOAT STRUT,DAMAGED FROM PREVIOUS HARD LANDING,1,HAS CAUSE,101
19780603041629I,FLOAT STRUT,PILOT,1,USED BY,101
19780610045289I,SPRING LOADED TANK DRAIN VALVE,PARTIALLY OPEN,1,STATE,102
19780527014729A,ACORNS,CARB AIR BOX ASSEMBLY,1,LOCATED IN,104
19780616046119I,PRECAUTIONARY LANDING,LOW POWER,1,CAUSED BY,105
19780616046119I,PRECAUTIONARY LANDING,CARBURETOR HEAT WAS PARTIALLY OPEN,1,CAUSED BY,105
19790318009019I,PRECAUTIONARY LANDING,LOW OVERCASE,1,CAUSE,200
19790318009019I,PRECAUTIONARY LANDING,INSTRUMENT LIGHT INOPERATIVE,1,CAUSE,200
19800128019789I,PRECAUTIONARY LANDING,OIL CAP CAME OFF IN FLIGHT,1,EVENT DISTANCE,349
19780616046119I,CARBURETOR HEAT WAS PARTIALLY OPEN,OVER RICH MIXTURE,1,CAUSED BY,105
19780616046129I,Nose Gear,Collapsed on Touchdown,1,HAS CAUSE,106
19790429025299I,Nose Gear,Collapsed,1,HAS CAUSE,259
19790429025299I,Nose Gear,Retraction Mechanism,1,USED BY,259
19790429025299I,Nose Gear,Aircraft Landing System,1,PART OF,259
19800418044679I,Nose Gear,COLLAPSED ON LANDING,1,HAS CAUSE,386
19800413049409I,Nose Gear,COLLAPSED ON ROLLOUT,1,HAS CAUSE,390
19780616046129I,Nose Gear Doors,Jammed,1,HAS CAUSE,106
19780619046649I,CONTROL PROBLEMS,PILOT RETURNED DUE TO CONTROL PROBLEMS,1,CAUSE,107
19780619046649I,INBOARD END OF AILERON PUSH ROD,CONTROL PROBLEMS,1,NOT CONNECTED,107
19780622016229A,ROPE,GLIDER WHEEL BRACKET,1,USED BY,108
19780623018469A,LOOSE BATTERY POST,LOSS OF ALTERNATOR EXCITING CURRENT,1,HAS CAUSE,110
19780607016509A,R SKID,NOT REMOVED,1,CONDITION,115
19781104034149A,R SKID,R TIE DOWN STRAPS,1,USED BY,176
19780623036259I,SMOKE AND FUMES,GRASS AND DIRT IN ENGINE COMPARTMENT,1,HAS CAUSE,116
19780625035919I,WATER AND OTHER FOREIGN MATERIAL,GASCOLATOR BOWL,1,IN THE,119
19780626034739I,NEWLY PURCHASED AIRPLANE,FUEL SYSTEM,1,WATER IN,121
19780626034739I,NEWLY PURCHASED AIRPLANE,OUTSIDE,1,LOCATION,121
19780812020899A,MUD DOBBER(WASP)NEST,FUEL VENT LINE,1,LOCATION,122
19780810035619A,LOW OIL STATE,ALFALFA FIELD,1,LOCATION,124
19780820049069I,LOSS OF ENGINE POWER AFTER TAKEOFF,LANDED STRAIGHT AHEAD IN OAT FIELD,2,EVENT DISTANCE;HAS EFFECT,125
19780820049069I,LOSS OF ENGINE POWER AFTER TAKEOFF,WATER IN FUEL,1,HAS EFFECT,125
19800223029599I,WATER,FUEL TANKS,1,FOUND IN,360
19780708043109I,MAIN FUEL SUMP,DURING PREFLIGHT,1,LEFT OPEN,132
19780708043109I,MAIN FUEL SUMP,POWER LOSS,1,HAS CAUSE,132
19780708043109I,MAIN FUEL SUMP,OVERSHOT,1,HAS CAUSE,132
19780708043109I,POWER,STUDENT PILOT,1,LOST,132
19791216046619I,POWER,SOON,1,RESTORED,331
19780708043109I,OVERSHOT,AIRPORT LANDING,1,EVENT DISTANCE,132
19780723038809I,FUEL DRAIN,STUDENT PILOT RAN OUT OF FUEL,1,HAS CAUSE,133
19780809049919I,LEFT GEAR,COLLAPSED,1,CONDITION,136
19780809049919I,LEFT GEAR,ROLL OUT,1,HAS CAUSE,136
19780809049919I,HYDRAULIC SYSTEM,LOW ON FLUID,1,CONDITION,136
19780811037539I,FUEL TANK,DRAINED WATER,1,HAS CAUSE,137
19800712077549I,FUEL TANK,WATER,1,CONTENT,414
19780814037299I,FAULTY GEAR ACTUATOR SWITCH,GEAR RETRACTED ON TAKEOFF,1,CAUSE,138
19780825038179I,15 MINUTES AFTER TAKEOFF,LANDED ON GOLF COURSE,1,EVENT DISTANCE,139
19791108054919I,PROP,DAMAGED,1,CONDITION,308
19780831038519I,COWLING,BROKE INTO PIECES,1,HAS EFFECT,140
19780907018599I,WING FLOATS,NOSE GAR DOOR LINKAGE HAD BROKEN,1,HAS CAUSE,143
19780907018599I,WING FLOATS,SHARP TURN,1,HAS CAUSE,143
19780920018899I,EXPLOSION HEARD DURING ENGINE START,PILOT MISTOOK FOR BACKFIRE,1,FOLLOWED BY,145
19780920018899I,LATER,BEGAN FLIGHT,1,EVENT DISTANCE,145
19780920018899I,LATER,FOUND EXHAUST TUNNELS DAMAGED,1,EVENT DISTANCE,145
19781018032569I,TOW BAR,WHEEL WELL,1,USED BY,146
19781102023729I,BATTERY,GENERATOR FAILURE,1,HAS CAUSE,148
19781102023729I,BATTERY,TOO WEAK,1,HAS CAUSE,148
19781230020029I,BATTERY,ENGINE FALURE,1,HAS CAUSE,167
19780921019829I,TAXIING TO MAINTENANCE HANGAR,LOST NOSE WHEEL STEERING,1,EVENT DISTANCE,149
19780921019829I,TAXIING TO MAINTENANCE HANGAR,WINGTIP HIT HANGAR,1,EVENT DISTANCE,149
19780921019829I,WINGTIP,CATCHED ON FIRE,1,HAS EFFECT,149
19780925018069I,SMOKE FROM NACELLE,ENGINE SHUTDOWN,1,HAS CAUSE,150
19780925018069I,GEAR RETRACTION,LANDING ROLLOUT,1,USED BY,150
19780923027059I,FINAL,GEAR PARTIALLY EXTENDED AND COLLAPSED ON TOUCHDOWN,1,EVENT DISTANCE,152
19780908034669A,GENERATOR SHORTING,ELECTRICAL SHORT CIRCUIT,1,HAS CAUSE,153
19781020041019A,NO 4 ROD ASY (PN 41A2),UNKN RSN,1,HAS CAUSE,154
19781021036569A,DMGD WING,AILERON DRG,1,USED BY,156
19781021036569A,DMGD WING,LDG,1,EVENT DISTANCE,156
19780829037939I,LANDING,REMAINING RUNWAY GEAR,1,LOCATION,158
19790119001139A,FAILURE TO CLIMB,AIRFRAME ICE,1,CAUSE,159
19790119001139A,FAILURE TO CLIMB,STRUCK A FENCE,1,CAUSE,159
19790119001139A,FAILURE TO CLIMB,INVERTED,1,EFFECT,159
19781108022269I,RAN OFF SIDE OF TAXIWAY,NIGHT,1,EVENT DISTANCE,161
19781114026859I,FUEL LINES,FOUND ICE IN FUEL LINES,1,HAS CAUSE,162
19790623022919A,FUEL LINES,CRASH,1,HAS CAUSE,245
19781120025989I,DIP STICK,ENGINE SHUT DOWN,1,HAS CAUSE,163
19781120025989I,DIP STICK,SINGLE GENERATOR FAILED,1,HAS CAUSE,163
19781128024449I,LANDING IN FIELD,WATER IN FUEL SYSTEM,1,EFFECT,164
19781128024449I,FUEL STORAGE TANK,WATER,1,SOURCE OF,164
19781230019999I,TANKS,FULL,1,ASSUMED,166
19781230020029I,ENGINE FALURE,TOTAL ELECTRICAL FAILURE,1,HAS CAUSE,167
19781230020029I,FUEL CONTROL UNIT,ENGINE FALURE,1,HAS CAUSE,167
19790106001239I,BRK,TIRES BLOWN ON LANDING,1,HAS CAUSE,168
19790106001239I,BRK,PILOT,1,USED BY,168
19790111000619I,LANDED GEAR,ENGINE,1,USED BY,170
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND,MAINTENANCE EQUIPMENT ON THE RUNWAY,1,CAUSED BY,172
19790127003899I,INSTRUCTIONAL FLIGHT,RAN OUT OF OIL,1,EVENT DISTANCE,174
19790127003899I,INSTRUCTIONAL FLIGHT,ENGINE FAILED INTERNALLY,1,EVENT DISTANCE,174
19781110039789A,1/4IN ICE,AIRCRAFT,1,EVENT DISTANCE,175
19781205041369A,PLT SEL CERTIFICATED,EARLY PART OF CRPATH BFR BREAK UP,1,EVENT DISTANCE,177
19781119026389I,NO BRAKES,INSUFFICIENT FLUID,1,CAUSE,179
19781216025369I,LANDING GEAR SELECTOR,UP POSITION,1,INADVERTENTLY LEFT,180
19790102000919I,RIGHT BRAKE MASTER CYLINDER,NOT SERVICED FOR 5 MONTHS,1,HAS EFFECT,181
19790127003859I,SOURCE OF CONTAMINATION,LOCAL STORAGE TANK,1,WAS,182
19781231044159A,HEAVY FROST,ACT AND ICE,1,HAS EFFECT,183
19781231044159A,HEAVY FROST,TRIM HINGES,1,HAS EFFECT,183
19781207022839I,SNOW BLOWN,MELTED,1,HAS CAUSE,184
19781207022839I,MELTED SNOW,FROZE UP THE THROTTLE LINKAGE,1,HAS EFFECT,184
19781102039739A,GUST LOCK,R WING,1,ATTACHED TO,185
19781215040349A,HOOK RELEASE ELECTRICAL PLUG,THOUND,1,FOUND DISCONNECTED,186
19781117041969A,FROST ON AIRCRAFT,TURBOCHARGERS,1,USED BY,187
19781117041969A,FROST ON AIRCRAFT,TKOF,1,NOT USED ON,187
19781129037719A,PLT RQSTD & CNTLR APPVD SPCL VFR CLRNCE AT NITE,NITE,1,TIME PERIOD,188
19781129037719A,PLT RQSTD & CNTLR APPVD SPCL VFR CLRNCE AT NITE,3005 VICE 2999,1,EVENT DISTANCE,188
19781223039539A,BOTH GENERATOR CIRCUIT BREAKERS,PILOT DID NOT RESET BREAKERS TTEMPT MANUAL GEAR EXTENSION,1,OUT,189
19781228040429A,ELT IMPACT SWITCH,ELT IMPACT SWITCH,1,INOP,190
19790203005099I,RIGHT BRAKE,LOST DIRECTIONAL CONTROL,1,HAS CAUSE,191
19790203005099I,RIGHT BRAKE,PILOT,1,USED BY,191
19790203005099I,BRAKE,VEEING OFF RUNWAY,1,HAS CAUSE,191
19790207005159I,FUEL STRAINER,FOUND ICE,1,HAS EFFECT,192
19790223006939I,DEPARTING GATE JET,BAGGAGE CART,1,HAS CAUSE,195
19790318009229I,ZG,ENGINE QUIT,1,EVENT DISTANCE,199
19790318009229I,FUEL SELECTOR,NOT POSITIONED PROPERLY,1,HAS CAUSE,199
19790404013469I,Loud Noise During Retraction,LOSE NOSE GEAR DOOR Jammed And Broken Mechanism,1,NOSE GEAR Collapsed On Landing,201
19790404013469I,Lose Nose Gear Door,LOUD NOISE During Retraction,1,Jammed And Broken Mechanism,201
19790404013469I,Lose Nose Gear Door,NOSE GEAR Collapsed On Landing,1,Jammed And Broken Mechanism,201
19790207002469A,ARMED FLARE GUN,PILOT,1,USED BY,202
19790207002469A,FALLING FROM GLOVE BOX,EMERGENCY LANDING,1,CAUSE,202
19790224005689A,SAID,4 DAYS LATER,1,EVENT DISTANCE,204
19790214002969A,FAILED TO ASSURE SEAT WAS LOCKED,SEAT SLID BACK,1,STARTED ENGINE,205
19790214002969A,STARTED ENGINE,PILOT WAS UNABLE REACH CONTROLS,1,SEAT SLID BACK,205
19790211007509A,EMERGENCY CRASH LANDING,CLIMB-OUT,1,EVENT DISTANCE,208
19790410008789A,FUEL TANKER,COMPANY,1,USED BY,209
19790410008789A,FUEL TANKER,COMPANY'S FUEL TANKER,1,LOCATION,209
19790407008559A,PARACHUTE,REAR SEAT AND CONTROL STICK,1,FOUND BETWEEN,210
19790321010439A,INSTRUCTOR,MULTIENGINE AIRPLANE,1,USED BY,211
19790726019139A,INSTRUCTOR,180 BACK TO RUNWAY,2,ATTEMPTED;UNABLE,274
19790321010439A,STUDENT,EMERGENCY LANDING,1,HAS EFFECT,211
19790321010439A,STUDENT,FEATHERING WRONG ENGINE,1,HAS CAUSE,211
19790207002459A,FUEL TANKS,WATER,1,CONTAINED,212
19800217031679I,FUEL TANKS,LOST RPM,1,HAS CAUSE,355
19790412014049I,ENGINE COWL,PRECAUTIONARY LANDING,1,HAS CAUSE,214
19790412014049I,ENGINE COWL,LOOSE DZUS FASTENER,1,HAS CAUSE,214
19790928049769I,ENGINE COWL,ENGINE SHUT DOWN,1,HAS CAUSE,301
19790928049769I,ENGINE COWL,NOT PROPERLY SECURED,1,HAS CAUSE,301
19790222003439A,ACRFT,65 DAYS PRIOR TO ACCIDENT,1,EVENT DISTANCE,215
19790222003439A,ACRFT,WATER FOUND IN FUEL,1,HAS CAUSE,215
19790204002289A,ICE,GASCOLATOR,1,FOUND IN,216
19790204002289A,ICE,FLEXIBLE HOSE,1,FOUND IN,216
19790204002289A,ICE,BETWEEN AIR FILTER AND CARBURATOR,1,LOCATION,216
19800119018919I,ICE,FUEL SYSTEM,1,LOCATION,346
19800119018919I,ICE,STRAINER,2,HAS EFFECT;LOCATION,346
19800119018919I,ICE,LOWEST POINT IN FUEL SYSTEM,1,HAS EFFECT,346
19790319004969A,CONTAMINATED FUEL,AIRCRAFT,1,FOUND IN,217
19790405013359I,PILOT ATTEMPTED TAKEOFF,MAGAZINE,1,OBSTRUCTION,218
19790605014429I,PILOT ATTEMPTED TAKEOFF,FAULTY ENGINE,1,HAS CAUSE,251
19790605014429I,PILOT ATTEMPTED TAKEOFF,LANDED IN STREET,1,EVENT DISTANCE,251
19790605014429I,PILOT ATTEMPTED TAKEOFF,DAMAGED SPEED LIMIT SIGN,1,HAS EFFECT,251
19790605014429I,PILOT ATTEMPTED TAKEOFF,TAXI,1,USED BY,251
19790605014429I,PILOT ATTEMPTED TAKEOFF,FIELD,1,LOCATION,251
19790210002629A,FUEL STAINS,WING DRAINS,1,LOCATION,221
19790210002629A,FUEL STAINS,FUSELAGE,1,LOCATION,221
19790928027659A,FUEL STAINS,TOP OF LEFT WING,1,LOCATION,313
19790224007709I,WINDSHIELD,FOGGED UP,1,CONDITION,225
19790224007709I,WINDSHIELD,INOP HEATER,1,CAUSE,225
19790224007709I,WINDSHIELD,LANDED LONG AFTER APPROACH,1,EVENT DISTANCE,225
19790224007709I,WINDSHIELD,RAN OFF DEPARTURE,1,EVENT DISTANCE,225
19790224007709I,WINDSHIELD,END OF RUNWAY,1,LOCATION,225
19790210002639A,CRASHED AIRCRAFT,AILERON CONTROLS,1,REBUILT,226
19790224007469I,ENGINE QUIT LEVEL FLIGHT,LEFT TANK EMPTY AND ICE IN RIGHT TANK,1,HAS CAUSE,227
19790224007469I,ENGINE QUIT LEVEL FLIGHT,GAS SEDIMENT BOWL WOULD NOT DRAIN,1,HAS CAUSE,227
19790209002599A,TRUCK,AIRCRAFT,1,STRUCK,230
19790209002599A,NO FENCE,AIRPORT,1,LOCATION,230
19790421024669I,EMERGENCY EXTENSION CRANK,GEAR COLLAPSED,1,HAS CAUSE,232
19790421024669I,EMERGENCY EXTENSION CRANK,NOT PROPERLY STOWED,1,HAS CAUSE,232
19790603029089I,THROTTLE CABLE HOUSING,ENGINE WENT TO IDLE,1,HAS CAUSE,234
19790603029089I,THROTTLE CABLE HOUSING,NOT SECURED,1,HAS CAUSE,234
19790605014519I,FUEL SYPHONING,TANK CAP HAD BEEN INSTALLED IMPROPERLY,1,CAUSE,235
19790615016499I,FUNNY NOISE DURING GEAR RETRACTION,PART OF THE TOWBAR LEFT ON THE NOSE WHEEL,1,HAS CAUSE,236
19790615016499I,FUNNY NOISE DURING GEAR RETRACTION,COULD NOT BE EXTENDED,1,COULD NOT BE EXTENDED,236
19790529041069A,ENGINE OIL FILLER CAP,ENGINE,1,LEFT OFF,240
19790424024939I,NOISE DURING GEAR RETRACTION,NOSE GEAR COULD NOT BE EXTENDED,1,HAS CAUSE,241
19790424024939I,NOISE DURING GEAR RETRACTION,DOOR PINS NOT ATTACHED AFTER MAINTENANCE,1,HAS CAUSE,241
