c5_sources,entity1,entity2,weight,relations,rows
19790204002289A,ICE,FLEXIBLE HOSE,1,HAS EFFECT,306
19770120001659A,OVERWEIGHT,OVERWEIGHT,1,HAS EFFECT,117
19770702018479A,RUDDER & AIL CTL CABLES,RUDDER,1,PART OF,118
19770702018479A,RUDDER & AIL CTL CABLES,AIL CTL,1,PART OF,118
19770702018479A,RUDDER & AIL CTL CABLES,BATTERY BOX SUPPORT STRUCTURE,1,LOCATION,118
19771213042839A,RUDDER,R AIL CTL,1,PART OF,142
19790405013359I,RUDDER,VERTICAL STABILIZER,1,PART OF,308
19770814024089A,L MAG,#5,1,INSTANCE OF,119
19770814024089A,L MAG,CYL COMPRESSION,1,HAS CAUSE,119
19770530012939A,PROP,AIRFRAME,1,INSTANCE OF,120
19770530012939A,PROP,WRONG INSTALLED,1,HAS CAUSE,120
19790316009739I,PROP,GROUND,1,HAS EFFECT,288
19770528021299A,FLUID,R BRAKE,1,LOCATION,121
19770528021299A,FLUID,PRIOR TO DEPARTURE,1,TIME PERIOD,121
19770610021339A,N42807,ACFT,1,INSTANCE OF,124
19770610021339A,N7930C,ACFT,1,INSTANCE OF,124
19770610021339A,TOTAL HYD FAILURE,N42807,1,HAS CAUSE,124
19770610021339A,TOTAL HYD FAILURE,N7930C,1,HAS CAUSE,124
19770610021339A,CONTINUED TAXIING,N42807,1,FOLLOWED BY,124
19770610021339A,CONTINUED TAXIING,N7930C,1,FOLLOWED BY,124
19770617020389A,INSUFFICIENT ALTITUDE,SUCCESSFUL AUTOROTATION,1,HAS EFFECT,126
19770530015519A,CHOKER CABLE,CARGO HOOK,1,PART OF,127
19770530015519A,CHOKER CABLE,FLT,1,HAS EFFECT,127
19770530015519A,CARGO HOOK,SLIPSTREAM,1,USED BY,127
19770530015519A,STRUCK T/R,STRUCK,1,HAS CAUSE,127
19770703018529A,OIL TEMP BULB,RETAINING NUT FINGER TIGHT,1,HAS EFFECT,128
19770703018529A,FIRST FLT AFTR ANNUAL,ANNUAL,1,TIME PERIOD,128
19780210006769I,ANNUAL,ANNUAL,1,INSTANCE OF,150
19770706020519A,AN175-16,PULLED THROUGH TORQUE LINK CENTER SCISSORS,1,INSTANCE OF,129
19770706020519A,WASHER,BOLT,1,PART OF,129
19780319009079I,BOLT,NOSE GEAR SCISSORS,1,PART OF,166
19780319009079I,BOLT,AFTER TAKEOFF,1,EVENT DISTANCE,166
19770912040629A,APRX 1745LBS,OVR MAX GWT,1,HAS CAUSE,130
19770912040629A,ENG,FEATHERED,1,HAS CAUSE,130
19790609024769A,ENG,FAILED,1,HAS CAUSE,358
19790609024769A,ENG,FUEL SYSTEM,1,PART OF,358
19770912040629A,AUTOFEATHER,NOT CONNECTED,1,HAS CAUSE,130
19780403009359I,WATER IN FUEL,FOUND,1,HAS EFFECT,172
19780416008469I,WATER IN FUEL,AFTER ENGINE QUIT,1,HAS CAUSE,176
19780820049069I,WATER IN FUEL,ENGINE,1,HAS EFFECT,220
19790312008529I;19790528028209I,WATER IN FUEL,FORCED LANDING,2,HAS EFFECT,320,328
19790528028209I,WATER IN FUEL,?,1,LOCATION,328
19780108002219I,FOUND FROZEN WATER,FUEL SYSTEM,1,LOCATION,134
19780129004679I,LANDING MADE ON FROZEN LAKE,FROZEN LAKE,1,LOCATION,136
19780129004679I,LANDING MADE ON FROZEN LAKE,MAIN FUEL STRAINER,1,HAS EFFECT,136
19780205005989I,CARBURETOR FLOAT BOWL,CONTAMINATED WITH WATER,1,HAS EFFECT,138
19780130004789I,GEAR HANDLE,GEAR RETRACTED,1,HAS EFFECT,140
19780526040429I,GEAR HANDLE,DOWN POSITION,1,LOCATION,192
19780526040429I,GEAR HANDLE,HYDRAULIC SYSTEM,1,MAINTAINED BY,192
19780130004789I,GEAR RETRACTED,TAKEOFF ROLL,1,FOLLOWED BY,140
19780102000459I,TAXIED OFF RUNWAY,RUNWAY,1,PART OF,141
19780102000459I,TAXIED OFF RUNWAY,NIGHT,1,TIME PERIOD,141
19781108022269I,RUNWAY,TAXIWAY,1,PART OF,253
19781108022269I,RUNWAY,,1,FOLLOWED BY,253
19780102000459I;19781108022269I,LANDING LIGHT,INOPERATIVE,2,HAS CAUSE;HAS EFFECT,141,253
19790313008789I,LANDING LIGHT,BURNED,1,HAS EFFECT,287
19771104034549A,RT BRAKE,PUCK 70,1,INSTANCE OF,143
19771104034549A,RT BRAKE,WORN,1,HAS CAUSE,143
19771104034549A,RT BRAKE,FADING,1,HAS CAUSE,143
19771104034549A,RT BRAKE,LAST WK,1,TIME PERIOD,143
19770927027719A,THROTTLE FRICTION,LOOSE,1,HAS EFFECT,144
19780115003139I,AIRCRAFT OWNER,NEW AIRCRAFT OWNER,1,OWNED BY,145
19780115003139I,QUICK DRAIN,PREFLIGHT,1,TIME PERIOD,145
19771016042599A,WIND,GUSTING TO 25,1,HAS CAUSE,147
19780208007759I,GEAR COLLAPSED,HYDRAULIC RESERVOIR OUT OF FLUID,1,HAS CAUSE,149
19780330011569I,GEAR COLLAPSED,BOTH GENERATOR ARMATURES EXTREMELY GALLED,1,HAS CAUSE,169
19781216025369I,GEAR COLLAPSED,LANDING GEAR SELECTOR,1,HAS CAUSE,270
19781216025369I,GEAR COLLAPSED,AFTER TAKEOFF,1,FOLLOWED BY,270
19790929049639I,GEAR COLLAPSED,200 FEET,1,EVENT DISTANCE,389
19790929049639I,GEAR COLLAPSED,AFTER START OF TAKEOFF RUN,1,TIME PERIOD,389
19780210006769I,NO PILOT CERTIFICATE,NO PILOT CERTIFICATE,1,INSTANCE OF,150
19780221000179I,LOW OIL PRESSURE,EMERGENCY LANDING,1,HAS EFFECT,159
19790412014049I,ENGINE COWL,PRECAUTIONARY LANDING,1,HAS EFFECT,304
19790412014049I,ENGINE COWL,AIRCRAFT,1,PART OF,304
19790412014049I,ENGINE COWL,AIRCRAFT COMPONENT,1,INSTANCE OF,304
19790928049769I,ENGINE COWL,ENGINE SHUT DOWN,1,HAS EFFECT,388
19790928049769I,ENGINE COWL,NOT PROPERLY SECURED,1,MAINTAINED BY,388
19780225001789I,SYSTEM,GASCOLATOR,1,PART OF,156
19780225001789I,SYSTEM,CARBURETOR,1,PART OF,156
19780225001789I,SYSTEM,CONTAINED WATER,1,HAS EFFECT,156
19780316008589I,SYSTEM,BRAKE FAILURE,1,HAS CAUSE,165
19780316008589I,SYSTEM,PURGED OF AIR,1,HAS EFFECT,165
19790809030499I,GASCOLATOR,FUEL CONTAMINATED,1,HAS EFFECT,360
19780225001819I,FUEL GAUGE,PILOT,1,HAS EFFECT,157
19780307014069I,BARRICADE,TAXI,1,LOCATION,158
19780307014069I,BARRICADE,UNLIGHTED,1,HAS CAUSE,158
19780307014069I,TAXING,AFTER LANDING,1,FOLLOWED BY,158
19780303015509I,ELECTRICAL EMERGENCY,JUMP START,1,FOLLOWED BY,161
19780311016379I,LOST DIRECTIONAL CONTROL,TOUCHDOWN,1,FOLLOWED BY,162
19790203005099I,LOST DIRECTIONAL CONTROL,VEERED OFF RUNWAY,1,FOLLOWED BY,281
19790807029669I,LOST DIRECTIONAL CONTROL,AFTER LANDING,1,EVENT DISTANCE,369
19780311016379I,BRAKE RESERVOIR,BRAKES,1,PART OF,162
19780327010619I,FUEL CAPS,LOST FUEL IN FLIGHT,1,HAS EFFECT,163
19780327010619I,FUEL CAPS,FUEL LEAK,1,HAS CAUSE,163
19780309015599I,FUEL LEAK,RIGHT TANK WAS NOT FUELED,1,HAS CAUSE,177
19780626034739I,WATER IN ALL OF THE FUEL SYSTEM,ENGINE STOPPED,1,HAS CAUSE,216
19780330011569I,LOST ELECTRICAL POWER,EXTENDED GEAR MANUALLY,1,HAS EFFECT,169
19780330011569I,EXTENDED GEAR MANUALLY,GEAR COLLAPSED,1,HAS EFFECT,169
19790710018689I,ELECTRICAL FAILURE,MANUAL GEAR EXTENSION,1,HAS CAUSE,385
19780402009009I,FAILED TO USE EMERGENCY GEAR EXTENSION,ELECTRICAL FAILURE,1,HAS CAUSE,170
19790728024469A,HOLE,IMPACT FORCES,1,HAS CAUSE,372
19780403009359I,SHORT FINAL,LANDED SHORT OF RUNWAY,1,FOLLOWED BY,172
19780403009389I,FOUND FUEL GASOLATOR,CONTAMINATED,1,HAS EFFECT,173
19780210005719I,CARB,COULD NOT TURN IT OFF,1,HAS CAUSE,175
19780416008469I,DAMAGE TO GEAR,PLANE HIT TAXIWAY LIP,1,HAS CAUSE,176
19780416008469I,DAMAGE TO GEAR,AFTER LANDING,1,EVENT DISTANCE,176
19780309015599I,RIGHT TANK,FUEL LEAK,1,HAS EFFECT,177
19790224007469I,RIGHT TANK,FUEL TANK,1,INSTANCE OF,317
19790224007469I,RIGHT TANK,ICE,1,HAS EFFECT,317
19780520014159A,GUSTING TO 30K,?,1,EVENT DISTANCE,182
19780427013959I,FAILURE,FAILURE OF 2 TIRES,1,HAS CAUSE,183
19780427013959I,FAILURE,AIRCRAFT WAS CLEARED FOR TAKEOFF,1,TIME PERIOD,183
19790309032649A,FAILURE,COULD NOT BE DUPLICATED,1,HAS CAUSE,313
19780429014759I,SUMPS,WATER IN FUEL,1,HAS EFFECT,184
19780501031459I,UNSCHEDULED LANDING,OIL COMING FROM ENGINES,1,HAS CAUSE,185
19780501031459I,UNSCHEDULED LANDING,BOTH OIL CAPS NOT LOCKED PROPERLY,1,HAS CAUSE,185
19780503031639I,FAULTY GEAR ACTUATOR,UNABLE TO EXTEND GEAR,1,HAS EFFECT,186
19780814037299I,FAULTY GEAR ACTUATOR,SWITCH,1,INSTANCE OF,233
19780808049829I,RAN OFF RUNWAY,LOOSE WHEEL FAIRING,1,FOLLOWED BY,230
19780514033439I,ENGINE FIRE,BIRDS NEST,1,HAS CAUSE,188
19780820049069I,LANDED STRAIGHT AHEAD,OAT FIELD,1,FOLLOWED BY,220
19780519033989I,JETWAY,AIRCRAFT,1,PART OF,190
19780519033989I,JETWAY,PARKING AREA,1,LOCATION,190
19780526040429I,HYDRAULIC SYSTEM,GEAR RETRACTED,1,HAS EFFECT,192
19780809049919I,HYDRAULIC SYSTEM,LOW ON FLUID,1,HAS EFFECT,231
19780528040689I,HOME-BUILT,PILOT,1,PART OF,193
19790210002639A,AILERON CONTROLS,REVERSED,1,HAS CAUSE,316
19780515023299A,LOGGING OPNS,L SKID,1,MAINTAINED BY,195
19780603041599I,FLOAT PLANE,PLANE,1,INSTANCE OF,196
19780603041599I,FLOAT PLANE,FLOATS,1,PART OF,196
19780603041599I,FLOATS,SANK,1,HAS EFFECT,196
19780603041599I,FLOATS,WATER IN FLOATS,1,HAS CAUSE,196
19780603041599I,BALL COVERS,GONE,1,HAS EFFECT,196
19780603041629I,FLOAT STRUT,AIRPLANE STRUCTURE,1,PART OF,197
19780603041629I,FLOAT STRUT,COLLAPSED,1,HAS EFFECT,197
19780527014729A,CARB AIR BOX ASSEMBLY,ACORNS,1,PART OF,200
19780616046119I,PRECAUTIONARY LANDING,LOW POWER,1,HAS CAUSE,201
19790318009019I,PRECAUTIONARY LANDING,LOW OVERCASE,1,HAS CAUSE,290
19790318009019I,PRECAUTIONARY LANDING,INSTRUMENT LIGHT INOPERATIVE,1,HAS CAUSE,290
19780616046119I,CARBURETOR HEAT,OVER RICH MIXTURE,1,HAS EFFECT,201
19780616046119I,CARBURETOR HEAT,CARBURETOR,1,PART OF,201
19780616046129I,NOSE GEAR DOORS,HAD BEEN LEFT UNHOOKED,1,HAS EFFECT,202
19780616046129I,NOSE GEAR DOORS,JAMMED,1,HAS EFFECT,202
19780619046649I,AILERON PUSH ROD,AIRCRAFT,1,PART OF,203
19780619046649I,AILERON PUSH ROD,NOT CONNECTED,1,HAS CAUSE,203
19780622016229A,ROPE,GLIDER WHEEL BRACKET,1,PART OF,204
19790609016529A,ROPE,CRASH,1,HAS CAUSE,335
19790609016529A,ROPE,GLIDER,1,PART OF,335
19780429007189A,TREE,IL CAP,1,LOCATION,205
19780623018469A,LOOSE BATTERY POST,LOSS OF ALTERNATOR,1,HAS CAUSE,206
19780623018469A,LOSS OF ALTERNATOR,EXCITING CURRENT,1,HAS CAUSE,206
19780607020299A,ABORTED,AIRBORNE,1,FOLLOWED BY,207
19780607010749A,FULL NOSE DOWN TRIM,AIRCRAFT,1,HAS EFFECT,209
19780607016509A,TKOF,TRAILER,1,FOLLOWED BY,210
19780607016509A,TKOF,R SKID,1,HAS EFFECT,210
19781117041969A,TKOF,AFTER TAKEOFF,1,FOLLOWED BY,277
19780607016509A,R SKID,TKOF,1,MAINTAINED BY,210
19780607016509A,R SKID,TIEDOWN,1,PART OF,210
19781104034149A,R SKID,TRAILER,1,PART OF,267
19780607016509A,TIEDOWN,TKOF,1,MAINTAINED BY,210
19780623036419I,OIL CAP,LOOSE,1,HAS EFFECT,212
19790807029619I,OIL CAP,OIL WAS STREAMING OVER COWL,1,HAS EFFECT,365
19790820032669I,OIL CAP,NOT BEEN PROPERLY SEATED,1,HAS EFFECT,376
19790820032669I,OIL CAP,PILOT,1,MAINTAINED BY,376
19790820032669I,OIL CAP,OIL SYSTEM,1,PART OF,376
19780625035919I,GASCOLATOR BOWL,ENGINE,1,LOCATION,214
19780625035779I,FUEL SELECTOR MOVED BY A PASSENGER,ENGINE STOPPED,1,HAS EFFECT,215
19780625035779I,FUEL SELECTOR MOVED BY A PASSENGER,DURING LOADING,1,EVENT DISTANCE,215
19780812020899A,MUD DOBBER(WASP),FUEL VENT LINE,1,PART OF,217
19780810035619A,LOW OIL STATE,UNKNOWN,1,HAS CAUSE,219
19780810035619A,LNDD,FLOODED ALFALFA FIELD,1,HAS EFFECT,219
19780820049069I,LOSS OF ENGINE POWER,AFTER TAKEOFF,1,HAS CAUSE,220
19780708043109I,STUDENT PILOT,MAIN FUEL SUMP LEFT OPEN,1,HAS CAUSE,227
19780708043109I,STUDENT PILOT,AFTER TAKEOFF,1,EVENT DISTANCE,227
19780708043109I,STUDENT PILOT,LOST POWER,1,HAS CAUSE,227
19780723038809I,STUDENT PILOT,PILOT,1,USED BY,228
19790622017199I,STUDENT PILOT,TOPPED HIS TANKS,1,HAS CAUSE,345
19790622017199I,STUDENT PILOT,WATER IN FUEL,1,HAS EFFECT,345
19790622017199I,STUDENT PILOT,AFTER ENGINE QUIT,1,HAS CAUSE,345
19790622017199I,STUDENT PILOT,RUNWAY AT HOME,1,EVENT DISTANCE,345
19790817031829I,STUDENT PILOT,ZA,1,OWNED BY,373
19790817031829I,STUDENT PILOT,1 HOUR FLIGHT,1,TIME PERIOD,373
19780723038809I,FUEL DRAIN,RAN OUT OF FUEL,1,HAS EFFECT,228
19780808049829I,LOOSE WHEEL FAIRING,JAMMED TIRE,1,HAS CAUSE,230
19780808049829I,JAMMED TIRE,AFTER TAKEOFF,1,TIME PERIOD,230
19780811037539I,DRAINED WATER FROM FUEL TANK,WATER,1,HAS CAUSE,232
19780831038519I,COWLING,STRUCK PROP,1,HAS CAUSE,235
19780831038519I,COWLING,BROKE INTO PIECES,1,HAS EFFECT,235
19780901016759I,DEFLATED NOSE GEAR STRUT,JAMMED,1,HAS CAUSE,236
19780907018599I,WING FLOATS,DAMAGED,1,HAS EFFECT,238
19780907018599I,NOSE GAR DOOR LINKAGE,BROKEN,1,HAS CAUSE,238
19780920018899I,PILOT MISTOOK FOR BACKFIRE,BEGAN FLIGHT,1,FOLLOWED BY,239
19780920018899I,BEGAN FLIGHT,LATER FOUND EXHAUST TUNNELS DAMAGED,1,FOLLOWED BY,239
19781119026389I,WHEEL,DITCH,1,FOLLOWED BY,269
19780921019829I,WINGTIP,HANGAR,1,FOLLOWED BY,243
19780921019829I,HANGAR,CAUGHT ON FIRE,1,HAS EFFECT,243
19780908034669A,GENERATOR,SHORTING,1,HAS CAUSE,247
19781120025989I,GENERATOR,OVERLOAD,1,HAS CAUSE,255
19781020041019A,PN 41A2,ROD ASY,1,INSTANCE OF,248
19781021036569A,WING,DMGD,1,HAS EFFECT,249
19781021036569A,DMGD,PREVIOUS LDG,1,TIME PERIOD,249
19781021036569A,AILERON,DMGD,1,HAS EFFECT,249
19781114026859I,ICE IN FUEL LINES,FOUND,1,HAS CAUSE,254
19781114026859I,ICE IN FUEL LINES,FUEL LINES,1,PART OF,254
19781120025989I,DIP STICK,CREW,1,MAINTAINED BY,255
19781128024449I,FUEL STORAGE TANK,?,1,OWNED BY,256
19781230020029I,FUEL CONTROL UNIT,POOR CONDITION,1,HAS CAUSE,258
19790106001239I,ICY RAMP,RUNWAY,1,LOCATION,259
19790106001239I,TIRES,BLOWN ON LANDING,1,HAS CAUSE,259
19790210006409I,FOUND WATER IN FUEL,?,1,HAS CAUSE,283
19790116002119I,EMERGENCY LIFT-OFF,MAINTENANCE EQUIPMENT ON THE RUNWAY,1,HAS CAUSE,263
19781119026389I,BRAKE,INSUFFICIENT FLUID,1,HAS EFFECT,269
19781102039739A,GUST LOCK,R WING,1,PART OF,275
19781216025369I,LANDING GEAR SELECTOR,GEAR COLLAPSED,1,HAS EFFECT,270
19781216025369I,LANDING GEAR SELECTOR,GEAR WARNING HORN,1,MAINTAINED BY,270
19781231044159A,HEAVY FROST,ACT,1,HAS EFFECT,273
19781207022839I,SNOW,THROTTLE LINKAGE,2,HAS CAUSE;HAS EFFECT,274
19790224005689A,SNOW,WINGS,1,PART OF,294
19781102039739A,CESSNA 172,172,1,INSTANCE OF,275
19781102039739A,CESSNA 172,SUB DMG,1,HAS CAUSE,275
19781215040349A,HOOK RELEASE,ELECTRICAL PLUG FOUND DISCONNECTED,1,HAS CAUSE,276
19781215040349A,HOOK RELEASE,THOUND,1,HAS EFFECT,276
19781117041969A,FROST,AIRCRAFT,1,HAS EFFECT,277
19781223039539A,BOTH GENERATOR CIRCUIT BREAKERS OUT,BOTH GENERATOR CIRCUIT BREAKERS OUT,1,HAS CAUSE,279
19781228040429A,ELT IMPACT SWITCH,SWITCH,1,INSTANCE OF,280
19790203005099I,LOST RIGHT BRAKE,BRAKE WORN OUT,1,HAS CAUSE,281
19790207005159I,ICE IN FUEL STRAINER,FUEL STRAINER,1,LOCATION,282
19790220007249I,GRINDING NOISE,GEAR RETRACTION,1,HAS CAUSE,284
19790615016499I,GEAR RETRACTION,TOWBAR,1,PART OF,325
19790318009229I,ZG,AFTER ENGINE QUIT,1,EVENT DISTANCE,289
19790318009229I,FUEL SELECTOR,NOT POSITIONED PROPERLY,1,HAS EFFECT,289
19790404013469I,LOUD NOISE DURING RETRACTION,NOSE GEAR COLLAPSED ON LANDING,1,HAS CAUSE,291
19790404013469I,NOSE GEAR COLLAPSED ON LANDING,LOOSE NOSE GEAR DOOR,1,HAS EFFECT,291
19790404013469I,LOOSE NOSE GEAR DOOR,JAMMED AND BROKE MECHANISM,1,HAS EFFECT,291
19790404013469I,ZK,AIRCRAFT,1,INSTANCE OF,291
19790207002469A,ARMED FLARE GUN,GLOVE BOX,1,PART OF,292
19790214002969A,FAILED TO ASSURE SEAT WAS LOCKED,UNABLE REACH CONTROLS,1,HAS EFFECT,295
19790214002969A,STARTED ENGINE,SEAT SLID BACK,1,FOLLOWED BY,295
19790214002969A,HIT PARKED ACFT,FAILED TO ASSURE SEAT WAS LOCKED,1,HAS CAUSE,295
19790207005339I,FORWARD CARGO DOOR,DOOR,1,PART OF,296
19790207005339I,FORWARD CARGO DOOR,AFTER TAKEOFF,1,EVENT DISTANCE,296
19790412014049I,DZUS FASTENER,ENGINE COWL,1,PART OF,304
19790222003439A,ACRFT,65 DAYS PRIOR TO ACCIDENT,1,TIME PERIOD,305
19790222003439A,ACRFT,DATE OF ACCIDENT,1,TIME PERIOD,305
19790204002289A,FLEXIBLE HOSE,AIR FILTER,1,PART OF,306
19790204002289A,FLEXIBLE HOSE,CARBURATOR,1,PART OF,306
19790319004969A,CONTAMINATED FUEL,AIRCRAFT,2,HAS EFFECT;LOCATION,307
19790405013359I,OBSTRUCTION,MAGAZINE,1,INSTANCE OF,308
19790210002629A,FCD,ACFT,1,INSTANCE OF,311
19790210002629A,LDG,ACFT DISPATCHER,1,INSTANCE OF,311
19790210002629A,LDG,APT,1,EVENT DISTANCE,311
19790210002629A,FUEL STAINS,WING DRAINS,1,HAS EFFECT,311
19790210002629A,FUEL STAINS,FUSELAGE,1,HAS EFFECT,311
19790210002629A,LESS THAN 2 GALS FUEL,ONBOARD,1,HAS CAUSE,311
19790224007709I,WINDSHIELD,FOGGED UP,1,HAS EFFECT,315
19790224007709I,WINDSHIELD,HEATER,1,MAINTAINED BY,315
19790224007469I,LEFT TANK,FUEL TANK,1,INSTANCE OF,317
19790224007469I,LEFT TANK,,1,HAS EFFECT,317
19790224007469I,GAS SEDIMENT BOWL,WOULD NOT DRAIN,1,HAS EFFECT,317
19790513026659I,AIRPORT,,1,LOCATION,349
19790421024669I,EMERGENCY EXTENSION CRANK,NOT PROPERLY STOWED,1,MAINTAINED BY,321
19790603029089I,THROTTLE CABLE HOUSING,ENGINE,1,HAS EFFECT,323
19790615016499I,NOISE,GEAR RETRACTION,1,HAS CAUSE,325
19790529041069A,ENGINE OIL FILLER CAP,ENGINE LOST POWER,1,HAS EFFECT,329
19790424024939I,NOISE DURING GEAR RETRACTION,DOOR PINS NOT ATTACHED AFTER MAINTENANCE,1,HAS CAUSE,330
19790424024939I,DOOR PINS,MAINTENANCE,1,MAINTAINED BY,330
19790524200519I,PASSENGER CABIN,FUMES,1,HAS EFFECT,338
19790524200519I,AFT FUEL CAP,FUEL CAP,1,INSTANCE OF,338
19790524200519I,AFT FUEL CAP,IMPROPER INSTALLATION,1,HAS CAUSE,338
19790623014019A,RUDDER TRIM,FULL NOSE LEFT TRIM,1,HAS EFFECT,339
19790605014429I,SPEED LIMIT SIGN,FIELD,1,LOCATION,340
19790609011809A,LOST ELECT. POWER,LANDING GEAR NOT LOCKED DOWN,1,HAS EFFECT,344
19790609011809A,LOST ELECT. POWER,GENERATORS NOT TURNED ON,1,HAS EFFECT,344
19790622017219I,TOPPED HIS TANKS,LOST POWER,1,HAS EFFECT,354
19790503025389I,ELECTRICAL PROBLEM,PILOT LANDED,1,HAS CAUSE,347
19790503025389I,PILOT LANDED,BELT FAILED,1,HAS CAUSE,347
19790503025389I,BELT,PILOT TOOK OFF AGAIN,1,HAS CAUSE,347
19790513026659I,LOSS OF OIL PREESURE,ENGINE SHUTDOWN,2,HAS CAUSE;HAS EFFECT,349
19790513026659I,LOSS OF OIL PREESURE,ENGINE,1,MAINTAINED BY,349
19790515027029I,ALTERNATOR BELT,ELECTRICAL SYSTEM FAILURE,1,HAS CAUSE,350
19790515027029I,ELECTRICAL SYSTEM FAILURE,PREVENTABLE GEAR UP LANDING,1,HAS EFFECT,350
19790525014229A,IMPROPERLY SERVICED STRUTS,GR RESONANCE,1,HAS CAUSE,351
19790511011259A,ATTEMPTED TAKE OFF,ICE ON AIRFRAME,1,HAS EFFECT,353
19790511011259A,ATTEMPTED TAKE OFF,SETTLED TO GROUND,1,FOLLOWED BY,353
19790511011259A,ATTEMPTED TAKE OFF,STRUCK DITCH,1,FOLLOWED BY,353
19790519010229A,INSTRUMENT PANEL LIGHT SWITCH,,1,HAS EFFECT,355
19790519010229A,INSTRUMENT PANEL LIGHT SWITCH,DEFECTIVE,1,INSTANCE OF,355
19790602009889A,DITCHED,LOSS OF AIRCRAFT,1,HAS EFFECT,357
19790809030499I,ZA,AIRCRAFT,1,INSTANCE OF,360
19790809030499I,ZA,ENGINE FAILED,1,HAS EFFECT,360
19790809030499I,ZA,INSTRUCTIONAL MANUEVERS,1,HAS CAUSE,360
19790809030499I,FUEL CONTAMINATED,DIRT,1,HAS CAUSE,360
19790809030499I,FUEL CONTAMINATED,WATER,1,HAS CAUSE,360
19790729022479I,EXTEND GEAR,AFTER LANDING,1,HAS EFFECT,361
19790725018519A,AIRPLANES,AIRCRAFT,1,INSTANCE OF,362
19790725018519A,AIRPLANES,NOT ALIGNED WITH RUNWAY,1,HAS EFFECT,362
19790725018519A,AIRPLANES,RUDDER PEDAL,1,MAINTAINED BY,362
19790725018519A,RUDDER PEDAL,JAMMED,1,HAS CAUSE,362
19790725018519A,RUDDER PEDAL,NOT FUNCTIONING,1,HAS EFFECT,362
19790725018519A,RUDDER PEDAL,SMALL BOTTLE,1,HAS EFFECT,362
19790726019139A,ENGINE ACCESS DOOR,ENGINE SPUTTERED,1,HAS EFFECT,363
19790726019139A,ENGINE ACCESS DOOR,ENGINE,1,PART OF,363
19790726019139A,INSTRUCTOR,ATTEMPTED 180 BACK TO RUNWAY,1,USED BY,363
19790726019139A,INSTRUCTOR,UNABLE,1,FOLLOWED BY,363
19790718017739A,PILOT SEAT,SEAT,1,PART OF,364
19790813030889I,FAILED TO SECURE OIL CAP PROPERLY,LOW OIL PRESSURE,1,HAS EFFECT,367
19790916031359A,LANDED,END OF RUNWAY,1,FOLLOWED BY,396
19790807029669I,AIRSPEED INDICATOR,PITOT TUBE,1,INSTANCE OF,369
19790807029669I,AIRSPEED INDICATOR,LOST DIRECTIONAL CONTROL,1,HAS EFFECT,369
19790807029669I,SOLE PILOT,ILLEGAL,1,INSTANCE OF,369
19790728024469A,OIL FILLER CAP,LOOSE,1,HAS EFFECT,372
19790728024469A,OIL FILLER CAP,WRECK SIGHT,1,LOCATION,372
19790728024469A,OIL PAN,WRECK SIGHT,1,LOCATION,372
19790817031829I,FUEL GAUGES,READ INCORRECTLY,1,HAS EFFECT,373
19790705018829I,WING SUMPS,PILOT,1,MAINTAINED BY,374
19790816031569I,FLUCTUATION,LOSS OF OIL PRESSURE,1,HAS EFFECT,375
19790816031569I,LOSS OF OIL PRESSURE,LOOSE OIL FILLER CAP,1,HAS CAUSE,375
19790816031569I,LOSS OF OIL PRESSURE,SHUTTING ENGINE DOWN,1,FOLLOWED BY,375
19790820032669I,OIL PRESSURE,DROPPED TO 10 PSI,1,HAS CAUSE,376
19790820032669I,OIL PRESSURE,EN ROUTE,1,LOCATION,376
19790712020439I,STOPPED ON RUNWAY,AFTER LANDING,1,INSTANCE OF,383
19790712020439I,NOSE GEAR TORQUE LINK,APEX PIN,1,PART OF,383
19790716019189I,AIRSTAIR DOOR,DOOR,1,INSTANCE OF,384
19790716019189I,AIRSTAIR DOOR,AFTER TAKEOFF,1,EVENT DISTANCE,384
19790716019189I,AIRSTAIR DOOR,TEARING LOOSE,1,HAS EFFECT,384
19790918023659I,NOSE GEAR DOOR,GEAR,1,PART OF,386
19790918023659I,RETRACT RODS,GEAR,1,PART OF,386
19790918023659I,JAMMING THE NOSE GEAR,FORGOT TO RECONNECT NOSE GEAR DOOR RETRACT RODS,1,HAS CAUSE,386
19790929049639I,SELECTOR SWITCH,DOWN POSITION,1,HAS CAUSE,389
19790916031359A,FOUND WATER IN FUEL SYSTEM,FUEL SYSTEM,1,HAS EFFECT,396
19791103056779I,CARB HEAT,MIXTURE FULL RICH,1,HAS EFFECT,399
