Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
13677,19811030085939I,I,91,-5,F,1981,10,30,19811030,1100,9,V,A,P,A, ,S,OPP,1H72,1,H,7,2.0,3T  ,3,T,TR,ZA,  ,76694,8593, , , , ,170MA,MTSBSI,MU2B40      ,MU2   ,A10SW   ,SW,    ,483.0,H ,ARSRCH,TPE331*      ,TPE331,E2WE    ,WP,T    ,NM,NM62,WY,GILLETTE       ,NATRONA CO INTL               ,33,GCC ,,,04421N,10531W,3,N,B,S,1.0,SCAT,,G10,,DRY,,GCC ,33,18,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19820201,,,,20120808,9,N,5.0,3.0,S,53.0,K,4015.0,72.0,72.0,10800.0,SW,SW62,LA,LOUD NOISES ON GEAR RETRACTION ON TAKEOFF. UNSCHEDULED SAFE LANDING MADE. FOUND TOWBAR PIN IN NOSEWHEEL AXLE.      ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,O,A, ,UO,V,P, ,SY,IB,M,8,   ,U,U,N,E,F,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,Unsafe Acts By Third,Other/Miscellaneous ,Other/Pass/Cabin Cre,                    ,System/Component Mal,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Executive           ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,FAA Fac/St Policies/,Discussion          ,"Oper Flt Sch, A/Taxi",Discussion          ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,TURBOPROP                     ,Wheeled-Tricycle              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
22237,19931110042579A,A,91,0.4,N,1993,11,10,19931110,1852,9,Z,Y, , , ,O,OTH,1L72,1,L,7,2.0,3O  ,3,O,TR,  ,  ,75646,4257, ,N, , ,1600B,CESSNA,421,421,A7CE    ,CE,    ,,L ,CONT  ,GTSIO520D    ,O520  ,E7CE    ,SO,O    ,SO,SO19,FL,MIAMI          ,OPA LOCKA AIRPORT             ,,OPF ,,,,,1,B,B,S,4.0,SCAT,,10,,,,OPF ,4,9,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19931112,,19940906.0,,20120808,F9,N,5.0,3.0,M,36.0,O,,,,3300.0,SO,SO19,FL,WARNED FUEL LEAK LEFT WING. IGNORED. BACKFIRE ON ENGINE START. LEFT WING EXPLODED. GROUND CREW OVERFILLED TANK.    ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,AU,F,A, ,SA,V,P, ,MB,AA,S,5,   ,U,U,N,E,A,3,A/LINE TRANSPORT PLT,ASMEL               ,INSTRUMENT          ,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Attempt Operation Wi,Fire After Crash    ,Pilot-In-Command    ,                    ,Improperly Serviced ,Other/Miscellaneous ,Other/Pass/Cabin Cre,                    ,Fire Or Explosion-On,Starting Engines    ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Dusk                ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
15962,19920926038889A,A,91,0.4,N,1992,9,26,19920926,1045,9,Z,Y, , , ,O,OTH,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,111812,3888, ,N, , ,45657,CESSNA,150M        ,150,3A19    ,CE,    ,3384.0,H ,CONT  ,O200A        ,O200  ,E252    ,SO,O    ,EA,EA09,WV,GLENVILLE      ,PRIVATE                       ,13,,,,,,1,B,B,S,1.0,SCAT,,G10,,DRY,,,,0,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19920928,19921124.0,,,20120808,1,N,1.0,0.0,S,69.0,O,192.0,,,192.0,EA,EA09,WV,SLUGGISH CLIMBOUT. TRIED TO TURN BACK. STALLED INTO TREES. FOUND CARBURETOR HEAT FULL ON.                          ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,AS,V,A, ,KX,IB,S,5,   ,U,U,N,A,A,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail To Maintain Ade,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Stall               ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,Pilot and Ground Cre,,, 
13504,19810816052469I,I,91,-5,F,1981,8,16,19810816,1444,9,B,A, , , ,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,143731,5246, , , , ,7232P,PIPER ,PA24250     ,PA24  ,1A15    ,SO,    ,3205.0,L ,      ,             ,      ,        ,  ,     ,SW,SW62,TX,LONGVIEW       ,GREGG CO                      ,17,,,,,,1,B,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810828,,,,20120419,1,N,1.0,0.0,S,22.0,O,80.0,1.0,45.0,270.0,SW,SW68,TX,"GEAR SWITCH LEFT IN UP POSITION BY MAINTENANCE, UNOTICED BY PILOT. GEAR COLLAPSED ON TAKEOFF ROLL.                 ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,CC,IA,M,5,   ,U,U,U,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Collapse       ,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
11958,19971118040369A,A,91,0.4,N,1997,11,18,19971118,1530,9,B,D, , , ,O,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,92590,4036, ,N, , ,2910T,PROPJT,200D        ,200,3A18    ,NM,    ,2185.0,L ,CONT  ,IO520A       ,O520  ,E5CE    ,SO,O    ,WP,WP15,CA,SAN CARLOS     ,SAN CARLOS ARPT               ,12,SQL ,300,1.0,,,1,B,B,S,1.0,SCAT,,G10,,DRY,,SQL ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19980109,19980109.0,,,20120808,3,N,5.0,9.0,S,78.0,N,295.0,6.0,6.0,7300.0,WP,WP03,CA,"PILOT RAN LEFT FUEL TANK DRY, FAILING TO SWITCH TO OTHER TANKS. (.4)THE AIRCRAFT'S ENGINE LOST POWER ON FINAL APPRO",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,IA,BH,S,5,   ,Y,N,N,F, ,8,COMMERCIAL PILOT    ,ASMEL               ,UNKNOWN             ,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Control Coll With Gr,Missed Approach IFR ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
16032,19780429014759I,I,91,-5,F,1978,4,29,19780429,1430,9,B,A,B,E,V,O,OPP,1H71,1,H,7,1.0,3O  , , ,TR,ZG,  ,38091,1475, , , , ,19304,CESSNA,150,150,3A19    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,WP,WP02,CA,MENLO PARK     ,,,,,,,,1,B,B,,1.0,CLER,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,1.0,0.0,N,33.0,O,150.0,0.0,0.0,225.0,WP,WP02,CA,FUEL CAP OFF AIRCRAFT. THOROUGH DRAINING OF SUMPS WITH WATER IN FUEL. ENGINE QUIT. LANDED ON FREEWAY.              ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,73, , , ,OC,DA, ,8,   ,U,U,N,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,NO MEDICAL CERTIFICA,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,Normal Cruise       ,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,                    ,Day                 ,Flight Personnel    ,Discussion          ,Flight Personnel    ,Violation           ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,Declared Emergency  ,                    ,                    ,                    ,,, 
28525,19890524060929I,I,91,-5,F,1989,5,24,19890524,1130,9,Z,Y, , , ,S,OPP,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,159164,6092, ,N, , ,8544Y,PIPER ,PA30        ,PA30  ,A1EA    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,GL,GL17,IN,SOUTH BEND     ,MICHIANA REGIONAL             ,27,SBN ,180,4.0,04142N,08619W,2,N,B,S,1.0,,,,,DRY,GD,SBN ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19900216,,19900216.0,,20120808,3,N,5.0,3.0,S,68.0,O,2799.0,46.0,46.0,3638.0,GL,GL31,IL,VIBRATION IN AIRFRAME ON DEPARTURE. RETURNED. FOUND RIGHT FRONT SEAT BELT HANGING OUT OF CABIN DOOR.               ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,O,A, ,  , , , ,SE,IH, ,5,VIS,U,U,N,E, ,8,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Forced/Precautionary,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
4252,19850808059739I,I,91,-5,F,1985,8,8,19850808,1908,9,A,X, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,ZA,  ,154824,5973, , , , ,8163Y,PIPER ,PA28181     ,PA28  ,2A13    ,SO,    ,617.0,L ,      ,             ,      ,        ,  ,     ,GL,GL15,MN,MINNEAPOLIS    ,CRYSTAL                       ,13R ,,,,04503N,09321W,4,X,B,S,1.0,CLER,,G10,,DRY,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19851209,,,,20120419,F3,N,1.0,3.0,S,21.0,K,15.0,10.0,40.0,320.0,GL,GL15,MN,AIRCRAFT TOOK OFF WITH TIEDOWN CHAIN AND CEMENT BLOCK ATTACHED TO LEFT WING. TIE DOWN RING BROKE DROPPING BLOCK.   ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,PS,V,A, ,SE,IB,M,5,   ,U,U,N,F,F,8,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Inadequate Flt/Super,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Other-Miscellaneous ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
9535,19860727035059A,A,91,0.4,N,1986,7,27,19860727,1045,9,Z,Y, , , ,F,OPP,1Q71,1,Q,7,1.0,3O  ,3,O,  ,  ,  ,74979,3505, , , , ,155NK,CHILD ,S1TPITTS    ,S1    ,A8SO    ,NM,    ,50.0,Q ,CONT  ,IO360B       ,O360  ,E1CE    ,SO,O    ,NM,NM05,MT,SHELBY         ,BENJAMIN RANCH                ,25,,,0.0,04827N,11123W,1,E,B,S,1.0,SCAT,,G10,,DRY,,,25,13,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860728,,,,20120419,3,N,45.0,0.0,S,32.0,K,1200.0,70.0,70.0,2409.0,NM,NM01,ID,ENGINE FAILED DURING TAKEOFF. THE PILOT HAD NOT RESET THE FUEL SELECTOR AFTER FILLING SMOKE TANK WITH OIL.         ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,FT,V,A, ,JB,IH,D,5,   ,Y,N,N,F,J,8,COMMERCIAL PILOT    ,G ASMEL             ,RATINGS SHOWN BY 1ST,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Improper Mgt/Fuel Ta,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Trees,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Experimental Test Fl,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,"MULTI WING-BI/TRIPLANE,ETC    ",POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
7277,19801114074879I,I,91,-5,F,1980,11,14,19801114,1425,9,Z,Y, , , ,S,ATS,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,120067,7487, , , , ,5215J,CESSNA,402B        ,402,A7CE    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,AL,AL01,AK,ANCHORAGE      ,MERRILL                       ,6,,,,,,2,N,B,S,4.0,OCST,3000,10,,ICE,PR,,33,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19801231,,,,20120419,3,N,10.0,3.0,S,32.0,O,700.0,0.0,0.0,3100.0,AL,AL01,AK,"ZE ZW NOSE BAGGAGE DOOR CAME OPEN AT ROTATION, TAKE OFF ABORTED. SLID SIDEWAYS ON ICE AND SNOW, GEAR COLLAPSED.    ",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,II,B,A, ,UN,B,A, ,CC,IE,M,5,   ,U,U,N,F,F,1,COMMERCIAL PILOT    ,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Ice/Slush Runway    ,Pilot-In-Command    ,                    ,Misc/Pilot Unsafe Ac,Ice/Slush Runway    ,Pilot-In-Command    ,                    ,Gear Collapse       ,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Dusk                ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
8470,19801119080409I,I,121,-5,F,1980,11,19,19801119,1413,9,Y,J, , ,S,S,   ,2L72,2,L,7,2.0,4F  , , ,  ,ZA,ZG,64537,8040, , , , ,979,DOUG  ,DC9         ,DC9   ,A6WE    ,WP,    ,,L ,      ,             ,      ,        ,  ,     ,EA,EA21,MD,BALTIMORE      ,INTL                          ,,,,,,,C,S,C,S,1.0,,,,,,,,,,,,46,44.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810119,,,,20120808,9,N,,3.0,S,,K,0.0,0.0,0.0,,,,,"REAR CARGO DOOR CAME OPEN AT V1, FLIGHT RETURNED. REASON FOR DOOR OPENING IS UNDER INVESTIGATION.                  ",USAIR INC                     ,DC,USAA,105,EA,EA14,      ,Instrument Flight Ru,II,V,A, ,  , , , ,SE,CL, ,6,   ,U,U,N,F, ,3,AIRLINE TRANSPORT   ,                    ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Climb               ,                    ,Undetermined        ,Scheduled Air Carrie,Passengers          ,Unknown             ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,Declared Emergency  ,                    ,                    ,,, 
17202,20040527012379I,I,91,-23,F,2004,5,27,20040527,907,9,B,A, , , ,S,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,31088,1237, ,N, , ,5974S,BEECH ,A2324       ,23,A1CE    ,CE,    ,,L ,CONT  ,IO360*       ,IO360 ,E1CE    ,CE,O    ,WP,WP07,AZ,PHOENIX        ,PHOENIX-DEER VALLEY MUNI ARPT ,,DVT ,,,,,1,B,B,S,1.0,,,,,DRY,,DVT ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20040720,,20040916.0,,20120808,1,N,1.0,0.0,S,57.0,O,35.0,,12.0,207.0,WP,WP07,AZ,(-23) AIRCRAFT BATTERY FAILED TO START THE AIRCRAFT. PILOT ATTEMPTED TO CHARGE BATTERY UNSUCCESSFULLY. PILOT THEN J,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,  , , , ,JJ,HA,M,5,   ,U,N,N,E, ,0,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,Level Off Touchdown ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
7987,19970427014569I,I,135,-5,F,1997,4,27,19970427,629,9,B,E, , ,E,O,OPP,1H71,1,H,7,1.0,3T  , , ,TR,  ,  ,94259,1456,A,N, , ,303GV,CESSNA,208,208,A37CE   ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,AL,AL01,AK,KOTZEBUE       ,RALPH WIEN MEMORIAL           ,17,OTZ ,249,1.0,06653N,16235W,5,S,B,S,3.0,CLER,,10,,,,OTZ ,23,8,,,3,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19970618,,19970618.0,,20120808,9,N,5.0,3.0,S,29.0,K,500.0,75.0,150.0,3715.0,AL,AL01,AK,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",HAGELAND AVIATION SERVICES INC,AK,EPUA,EPUA174D   ,AL,AL03,      ,Visual Flight Rules ,II,V,A, ,  , , , ,SE,IB, ,5,   ,U,U,U,E, ,1,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,Dawn                ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
2787,19900615034499I,I,91,-5,F,1990,6,15,19900615,1230,9,B,E, , ,E,O,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,36769,3449, , , , ,1555W,BEECH ,F33A        ,33,3A15    ,CE,    ,,L ,CONT  ,IO520BA      ,O520  ,E5CE    ,SO,O    ,WP,WP05,CA,SANTA ANA      ,JOHN WAYNE AIRPORT-ORANGE COU ,,SNA ,,,,,1,B,C,S,1.0,,,,,,,SNA ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19900821,,19900821.0,,20120808,9,N,5.0,3.0,S,,O,68.0,2.0,63.0,2945.0,,,,PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT. VIBRATION INFLIGHT. FOUND DAMAGE AT DESTINATION.     ,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,  , , , ,SE,AA,M,5,VIS,U,U,N,A, ,0,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Starting Engines    ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
11102,19861129077679I,I,91,-5,F,1986,11,29,19861129,1300,9,Z,Y, , , ,O,ATS,1K00,1,K,0,0.0,    , , ,  ,  ,  ,75539,7767, , , , ,16HL ,GROB  ,G102ASTIR   ,ASTIR ,G33EU   ,EU,    ,0.0,K ,      ,             ,      ,        ,  ,     ,EA,EA07,VA,SPRINGWOOD     ,PRIVATE                       ,,ROA ,50,20.0,03733N,07943W,8,V,B,S,1.0,CLER,,G10,,,,ROA ,0,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19870309,,,,20120419,F3,N,40.0,9.0,S,42.0,O,17.0,16.0,16.0,1715.0,EA,EA09,DE,"ATTEMPTED FORCED LANDING AFTER VIBRATION, LANDED SHORT AND STRUCK FENCE. AILERON QUICK ACTION FITTING DISCONNECTED.",                              ,  ,    ,           ,  ,    ,      ,None                ,II,O,A, ,27, , ,J,JE,BI,M,8,   ,U,U,N,F, ,8,COMM PILOT FLIGHT IN,GLIDER              ,UNKNOWN             ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,2710,                    ,                    ,Improperly Secured  ,Collision With Fence,Forced Landing      ,                    ,Pilot And Maintenanc,Other               ,Glider              ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,KITE/SAILWING                 ,NONPOWERED                    ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
19487,19820730059869I,I,91,-5,F,1982,7,30,19820730,1410,9,Z,Y,C, , ,S,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,ZG,  ,70213,5986, , , , ,1168G,MOONEY,M20J        ,M20   ,2A3     ,SW,    ,57.0,L ,LYC   ,IO360A3B6    ,O360  ,1.00E+10,EA,O    ,EA,EA63,NJ,TRENTON        ,MERCER CO                     ,11,ARD ,81,4.0,04016N,07448W,1,B,C,S,1.0,,,,,DRY,,ARD ,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19821126,,,,20120808,1,N,1.0,0.0,M,57.0,O,30.0,30.0,52.0,3228.0,EA,EA61,NJ,"MISUSED AUTOPILOT.. CAUSED FULL PITCH UP. FAILED TO PULL CIRCUIT BREAKER. MISUSED GEAR HANDLE, LANDED GEAR UP.     ",                              ,  ,    ,           ,  ,    ,      ,None                ,ME,V,A, ,FP,E,A, ,CA,HA,M,5,   ,Y,Y,N,I,H,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail Follow Approved,Emergency Landing   ,Pilot-In-Command    ,                    ,Wheels-Up Landing   ,Level Off Touchdown ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,Flight & Maintenance,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Declared Emergency  ,                    ,                    ,                    ,,, 
