question_id,method_type,question,ground_truth,predicted_answer,bleu_score,meteor_score,rouge_l_f1,rouge_1_f1,rouge_2_f1,semantic_similarity,exact_match,method
action_010,textchunkrag,What action could be taken when: cyl #2 intake gasket leaking?,REMOVED & REPLACED INTAKE GASKET.,Replace intake gasket on cylinder #2.,0.0,0.0,0.6,0.6,0.5,0.1818181818181818,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_010,graphrag,What action could be taken when: cyl #2 intake gasket leaking?,REMOVED & REPLACED INTAKE GASKET.,Replace cylinder #2 intake gasket.,0.0,0.0,0.6666666666666665,0.6666666666666665,0.28571428571428575,0.4000000000000001,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_011,vanilla,What action could be taken when: #2 rocker cover gasket is leaking?,REPLACED GASKET W/ NEW.,Replace #2 rocker cover gasket.,0.0,0.0,0.4444444444444445,0.4444444444444445,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_011,textchunkrag,What action could be taken when: #2 rocker cover gasket is leaking?,REPLACED GASKET W/ NEW.,Remove and replace #2 rocker cover gasket.,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_011,graphrag,What action could be taken when: #2 rocker cover gasket is leaking?,REPLACED GASKET W/ NEW.,Replace #2 rocker cover gasket.,0.0,0.0,0.4444444444444445,0.4444444444444445,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_012,vanilla,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,Replace engine.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_012,textchunkrag,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,"Tighten oil cap to specified torque. Inspect oil cap seal for damage, replace if necessary.",0.0,0.0,0.1,0.1,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_012,graphrag,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,Secure oil cap(s).,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_013,vanilla,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,"Perform a cylinder compression check repeat after introducing 1 tbsp of oil into the cylinder. If compression increases, valve leakage is likely. If compression remains low, piston ring/cylinder wear is likely; proceed with further inspection per engine manufacturer’s maintenance manual.",0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_013,textchunkrag,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,Overhaul or replace #4 cylinder.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_013,graphrag,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,Perform a cylinder compression test on all cylinders and investigate/repair the cause of low compression in #4.,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_014,vanilla,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I",Replace sheared rivets and inspect baffle for damage; consult aircraft structural repair manual (SRM) for approved repair scheme.,0.0,0.0,0.2222222222222222,0.2222222222222222,0.07999999999999999,0.16,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_014,textchunkrag,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I",Replace sheared baffle mount bracket rivets with appropriately sized and rated fasteners.,0.0,0.0,0.1904761904761905,0.1904761904761905,0.0,0.09523809523809525,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_014,graphrag,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I",Replace sheared rivets and inspect baffle mount bracket for further corrosion/damage.,0.0,0.0,0.1904761904761905,0.1904761904761905,0.10526315789473685,0.09523809523809525,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_015,vanilla,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,Replace #2 and #4 rocker cover gaskets and re-torque cover bolts to specification.,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_015,textchunkrag,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,"Q: What action could be taken when: #2 & 4 rocker covers are leaking?
A: Replace #2 & #4 rocker cover gaskets and verify proper torque.",0.0072658577559704465,0.0,0.14814814814814814,0.14814814814814814,0.0,0.07692307692307693,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_015,graphrag,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,"Tighten rocker cover bolts to spec, then replace gaskets if leak persists.",0.0,0.0,0.26666666666666666,0.26666666666666666,0.15384615384615385,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_016,vanilla,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,Replace engine baffle.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_016,textchunkrag,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,Replace the cracked engine baffle.,0.0,0.0,0.25,0.25,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_016,graphrag,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,Replace the engine baffle.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_017,vanilla,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,Replace cylinder #2 and #4.,0.0,0.0,0.25,0.25,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_017,textchunkrag,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,Inspect & reseal intake flanges on cylinders #2 & #4.,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_017,graphrag,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,Inspect and replace intake gaskets on cylinders #2 and #4.,0.0,0.0,0.4615384615384615,0.4615384615384615,0.3636363636363636,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_018,vanilla,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,Replace #3 baffle.,0.029950417327249696,0.0,0.4,0.4,0.0,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_018,textchunkrag,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,Replace #3 baffle.,0.029950417327249696,0.0,0.4,0.4,0.0,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_018,graphrag,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,Replace baffle.,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_019,vanilla,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,Replace baffle plug.,0.0,0.0,0.4,0.4,0.0,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_019,textchunkrag,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,Replace baffle plug.,0.0,0.0,0.4,0.4,0.0,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_019,graphrag,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,Replace baffle plug.,0.0,0.0,0.4,0.4,0.0,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_020,vanilla,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,"Secure the aircraft, and initiate engine failure investigation per the Aircraft Maintenance Manual (AMM).",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_020,textchunkrag,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,"Drain fuel tanks, inspect for water/contamination, and replace fuel filter(s).",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_020,graphrag,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,Drain and thoroughly inspect fuel tanks for water and contamination; check fuel pump operation.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_021,vanilla,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,Replace intake seal.,0.0,0.0,0.5714285714285715,0.5714285714285715,0.4,0.25,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_021,textchunkrag,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,Tighten or replace intake flange gasket/seal.,0.0,0.0,0.5454545454545454,0.5454545454545454,0.2222222222222222,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_021,graphrag,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,Replace fuel cap O-rings and adjust collar on fuel cap.,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_022,vanilla,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,Verify battery power and perform a hung start procedure per the Aircraft Maintenance Manual (AMM).,0.0,0.0,0.10526315789473685,0.2105263157894737,0.0,0.10526315789473685,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_022,textchunkrag,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,Verify fuel quantity/quality and check/comply with AD 721101.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_022,graphrag,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,"Drain fuel system, inspect for water contamination, and verify proper fuel pump installation per plans.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_023,vanilla,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,Isolate and troubleshoot leak source; replace leaking component(s) per AMM.,0.0,0.0,0.12500000000000003,0.12500000000000003,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_023,textchunkrag,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,"Inspect & tighten inlet connections; if leak persists, remove & replace intake tube/seal.",0.01428363257865929,0.0,0.23529411764705882,0.23529411764705882,0.13333333333333333,0.10526315789473684,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_023,graphrag,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,"Tighten or replace intake seals/gaskets on #2 intake, and check oil quantity.",0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_024,vanilla,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,Replace rocker shaft plug.,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_024,textchunkrag,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,Replace rocker shaft plug.,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_024,graphrag,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,Replace the rocker shaft plug.,0.0,0.0,0.5714285714285715,0.5714285714285715,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_025,vanilla,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,Replace baffle bracket and inspect adjacent components for damage.,0.0,0.0,0.11764705882352941,0.23529411764705882,0.0,0.1111111111111111,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_025,textchunkrag,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,Replace baffle bracket on #3 cylinder.,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.13333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_025,graphrag,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,Replace baffle bracket on #3 cylinder.,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.13333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_026,vanilla,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,Replace chafe tape on middle and right-hand engine cowls per AMM Chapter 5-75-00.,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2,0.2,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_026,textchunkrag,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,Replace chafe tape on middle and right-hand engine cowls.,0.0,0.0,0.37499999999999994,0.37499999999999994,0.2857142857142857,0.25,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_026,graphrag,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,Replace chafe tape on middle and right-hand engine cowls and inspect/tighten associated fasteners.,0.0,0.0,0.28571428571428575,0.28571428571428575,0.21052631578947364,0.2,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_027,vanilla,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.",Replace l/h eng #3 aft baffle seal.,0.02777619034011792,0.0,0.42857142857142855,0.7142857142857143,0.3333333333333333,0.42857142857142855,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_027,textchunkrag,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.",Tighten or replace baffle seal.,0.0,0.0,0.3636363636363636,0.3636363636363636,0.22222222222222224,0.1818181818181818,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_027,graphrag,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.",Tighten or replace the baffle seal.,0.0,0.0,0.3333333333333333,0.3333333333333333,0.20000000000000004,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_028,vanilla,What action could be taken when: muffler missing nut?,REPLACED NUT.,Replace missing nut and safety wire.,0.0,0.0,0.5,0.5,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_028,textchunkrag,What action could be taken when: muffler missing nut?,REPLACED NUT.,Replace missing nut and torque to specification.,0.0,0.0,0.4444444444444445,0.4444444444444445,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_028,graphrag,What action could be taken when: muffler missing nut?,REPLACED NUT.,Replace the missing nut and torque to specification.,0.0,0.0,0.4,0.4,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_029,vanilla,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,"Borescope for FOD/damage, fuel nozzle inspection, and check fuel scheduling.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_029,textchunkrag,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,Drain fuel tanks & inspect for contamination.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_029,graphrag,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,Drain fuel tanks and inspect for water/contamination.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_030,vanilla,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,Replace left-hand baffle.,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_030,textchunkrag,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,Replace left-hand side baffle.,0.0,0.0,0.4615384615384615,0.4615384615384615,0.18181818181818182,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_030,graphrag,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,Replace left-hand side baffle.,0.0,0.0,0.4615384615384615,0.4615384615384615,0.18181818181818182,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_031,vanilla,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,"Replace rocker cover gasket, cylinder #4.",0.0,0.0,0.7272727272727272,0.7272727272727272,0.6666666666666665,0.3333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_031,textchunkrag,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,Replace rocker cover gasket on cylinder #4.,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6,0.30769230769230765,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_031,graphrag,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,Replace rocker cover gasket on cylinder #4.,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6,0.30769230769230765,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_032,vanilla,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,Replace r/h baffle plug per manufacturer’s instructions and torque specifications.,0.0,0.0,0.25,0.25,0.14285714285714288,0.125,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_032,textchunkrag,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,Replace the right-hand baffle plug.,0.0,0.0,0.4,0.4,0.25,0.4444444444444445,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_032,graphrag,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,Replace the right-hand baffle plug.,0.0,0.0,0.4,0.4,0.25,0.4444444444444445,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_033,vanilla,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,Replace left-hand cooling baffle connecting rod.,0.0,0.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.30769230769230765,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_033,textchunkrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,Replace left-hand cooling baffle connecting rod.,0.0,0.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.30769230769230765,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_033,graphrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,Replace the cooling baffle connecting rod.,0.0,0.0,0.30769230769230765,0.6153846153846153,0.3636363636363636,0.30769230769230765,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_034,vanilla,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.","Perform a cylinder compression test and leak check to isolate the cause, then remove and overhaul/replace #4 cylinder.",0.0,0.0,0.08,0.08,0.0,0.08333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_034,textchunkrag,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.","Bore scope cylinder #4, and perform a compression test to confirm no compression. If confirmed, remove cylinder for inspection and possible overhaul/replacement.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_034,graphrag,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.",Perform a cylinder compression test and subsequent inspection/overhaul of #4 cylinder.,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_035,vanilla,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Replace #3 baffle and inspect/replace adjacent baffles for wear. Repair/replace button plug per manufacturer’s instructions.,0.0,0.0,0.24,0.24,0.0,0.08333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_035,textchunkrag,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Replace #3 baffle and button plug.,0.0,0.0,0.4615384615384615,0.4615384615384615,0.0,0.14285714285714288,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_035,graphrag,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Patch baffle and replace button plug.,0.0,0.0,0.4615384615384615,0.6153846153846153,0.0,0.28571428571428575,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_036,vanilla,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,Replace the left engine baffle seal above #4 cylinder.,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_036,textchunkrag,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,Replace l/h engine baffle seal above #4 cylinder.,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_036,graphrag,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,Replace the left-hand engine baffle seal above #4 cylinder.,0.0,0.0,0.15384615384615383,0.15384615384615383,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_037,vanilla,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,Replace left engine #2 and #3 rocker cover gaskets.,0.0,0.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.4,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_037,textchunkrag,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,Error generating answer: 502 Server Error: Bad Gateway for url: https://router.huggingface.co/nebius/v1/chat/completions,0.0,0.0,0.0,0.0,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_037,graphrag,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,Replace left engine #2 & #3 rocker cover gaskets.,0.023980296761827107,0.0,0.6153846153846154,0.6153846153846154,0.36363636363636365,0.5333333333333333,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_038,vanilla,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,Replace left-hand engine rocker cover gasket.,0.0,0.0,0.2,0.2,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_038,textchunkrag,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,"Tighten rocker cover bolts to specification. If leak persists, replace rocker cover gasket.",0.0,0.0,0.125,0.125,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_038,graphrag,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,Tighten or replace rocker cover gasket(s) and verify oil cap/dipstick security.,0.0,0.0,0.125,0.125,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_039,vanilla,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace aft baffle with new hardware per aircraft maintenance manual.,0.0,0.0,0.2105263157894737,0.3157894736842105,0.11764705882352941,0.20000000000000004,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_039,textchunkrag,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace sheared rivet on cylinder #3 aft baffle.,0.0,0.0,0.23529411764705882,0.47058823529411764,0.13333333333333333,0.11111111111111112,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_039,graphrag,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace the sheared rivet on cylinder #3 aft baffle.,0.0,0.0,0.2222222222222222,0.4444444444444444,0.125,0.10526315789473685,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_040,vanilla,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,Replace left-hand engine corner bracket on left-hand rear baffle per aircraft maintenance manual.,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_040,textchunkrag,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,Replace left engine corner bracket on rear baffle.,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_040,graphrag,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,Replace left engine corner bracket on left rear baffle.,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_041,vanilla,What action could be taken when: hardware missing from aft r/h baffle?,INSTALLED NEW HARDWARE.,Replace missing hardware and inspect baffle for damage.,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
action_041,textchunkrag,What action could be taken when: hardware missing from aft r/h baffle?,INSTALLED NEW HARDWARE.,Inspect baffle for additional missing hardware & replace missing hardware.,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,False,kg_gemma-3-27b-it_kg_gpt-4ocum_400
