c5_sources,entity1,entity2,weight,relations,rows
19800423010499A,GEAR,UNSAFE LIGHT,1,HAS EFFECT,392
19800721061969I,GEAR,FLIGHT,1,WOULD NOT RETRACT,401
19800823080969I,GEAR,EXTEND,1,HAS EFFECT,408
19960322013629I,NOSE BLOCK,AIRCRAFT,1,FELL OUT,2243
19960418007829A,CRASHED AND BURNED,AIRPLANE,1,INSTANCE OF,2245
19960418007829A,CRASHED AND BURNED,GRASS RUNWAY,1,EVENT DISTANCE,2245
19961027033759A,DEMO FLIGHT,PRIOR,1,FOLLOWED BY,2264
19961027033759A,CONNECTING ROD BENT BY,HYDRO LOCK,1,HAS CAUSE,2264
19961027033759A,CONNECTING ROD BENT BY,NR5 CYL,1,LOCATION,2264
19961027033759A,CONNECTING ROD BENT BY,STARTUP,1,TIME PERIOD,2264
19961027033759A,CONNECTING ROD BENT BY,BROKE,1,HAS EFFECT,2264
19961027033759A,BROKE,HIT COUNTER WT,1,HAS EFFECT,2264
19961027033759A,BROKE,BROKE PORP SHAFT,1,HAS EFFECT,2264
19980415037339I,WOODEN WHEEL CHOCK,NOSE BAGGAGE CARGO,1,PART OF,2296
19980415037339I,SHIFTED,JAMMED THE NOSE LANDING GEAR,1,HAS CAUSE,2296
19980415037339I,JAMMED THE NOSE LANDING GEAR,-5,1,EVENT DISTANCE,2296
19980508008619A,NOSED OVER LANDING,SLOPE,1,LOCATION,2299
19980508008619A,FAILED TO VISUALLY CHECK FUEL,FAILED TO VISUALLY CHECK FUEL,1,HAS CAUSE,2299
19990213001379A,ACFT,TAXIING,1,INSTANCE OF,2318
19990213001379A,ACFT,LOST CONTROL,1,HAS EFFECT,2318
19750905025029A,ACFT,GRASS TAXIWAY,1,LOCATION,5
19780822026439A,ACFT,?,1,MAINTAINED BY,128
19781020041019A,ACFT,STRUCK,1,INSTANCE OF,154
19781020041019A;19790623022919A,ACFT,BURNED,2,HAS EFFECT,"154,245"
19790214002969A,ACFT,PILOT,1,HIT BY,205
19790222003429A,ACFT,LAKE,1,INSTANCE OF,213
19790513010459A,ACFT,3 FEET,1,EVENT DISTANCE,244
19790513010459A,ACFT,1 FOOT,1,EVENT DISTANCE,244
19790513010459A,ACFT,NOSED OVER,1,HAS EFFECT,244
19790623022919A,ACFT,CRASH,1,INSTANCE OF,245
19790429005459A,ACFT,FLIGHT,1,INSTANCE OF,252
19790609024769A,ACFT,OUTSIDE,1,LOCATION,269
19790609024769A,ACFT,11 MONTHS,1,TIME PERIOD,269
19790609024769A,ACFT,ENG,1,PART OF,269
19790807024709A,ACFT,CRASHED,1,INSTANCE OF,277
19791228036809A,ACFT,UNABLE TO CLIMB,1,HAS EFFECT,329
19791228036809A,ACFT,SNOW & ICE,1,HAS CAUSE,329
19791228036809A,ACFT,RAN OFF END RWY INTO A BARN,1,FOLLOWED BY,329
19990213001379A,RAN INTO A DITCH,STRUCK A TREE,1,HAS CAUSE,2318
20000215041409A,SKYWAY AIRLINE FLIGHT,BEECH 1900D,1,OPERATED BY,2334
20000215041409A,SKYWAY AIRLINE FLIGHT,1825 EASTERN STANDARD TIME,1,TIME PERIOD,2334
20000215041409A,BEECH 1900D,N81SK,1,DESIGNATION,2334
20000215010329A,MR. TIMOTHY ALLEN WELLS,BELL HELICOPTER,1,USED BY,2335
20000215010329A,BELL HELICOPTER MODEL BHT-47-G5,N4754R,1,INSTANCE OF,2335
20000215010329A,N4754R,PILOT IN COMMAND,1,ROLE,2335
20060718018299I,PILOT IN COMMAND,FUEL TANK CAPS,1,FAILED TO ENSURE,2642
20000625032189I,NORTHWEST AIRLINES DC-10,DC-10,1,INSTANCE OF,2352
20000625032189I,DC-10,NORTHWEST AIRLINES,1,USED BY,2352
20000625032189I,DC-10,GATE B-52,1,LOCATION,2352
20000625032189I,CONTINENTAL AIRLINES,DC-10,1,INFLUENCED BY,2352
20010411006739I,RPM CONTROL,FLY POSITION,1,BROUGHT UP TO,2403
20010421009329I,RPM LOSS,COULD NOT MAINTAIN ALTITUDE,1,HAS EFFECT,2406
20010910029739I,NOSE LANDING GEAR,GREEN LIGHT WAS OUT,1,HAS EFFECT,2429
20010910029739I,GREEN LIGHT,VERIFY,1,HAS EFFECT,2429
20020619014309A,N759TY,AIRCRAFT,1,INSTANCE OF,2458
20020619014309A,N759TY,Q,1,FOLLOWED BY,2458
20020619014309A,N759TY,HOT SPRINGS,1,LOCATION,2458
20020619014309A,N759TY,FAYETTEVILLE,1,LOCATION,2458
20020619014309A,CE-182,AIRCRAFT,1,INSTANCE OF,2458
20020619014309A,HOT SPRINGS,ARKANSAS,1,LOCATION,2458
20020619014309A,FAYETTEVILLE,TENNESSEE,1,LOCATION,2458
20030620012809I,OIL FILLER CAP,OIL COMING OUT,1,HAS EFFECT,2488
19770622022049A,OIL FILLER CAP,PROBLEM,1,INSTANCE OF,24
19790728024469A,OIL FILLER CAP,LOOSE,1,HAS EFFECT,283
19790728024469A,OIL FILLER CAP,OIL FILLER CAP,1,INSTANCE OF,283
20030620012809I,TAKING OFF,OIL WAS OBSERVED,1,FOLLOWED BY,2488
19790605014429I,TAKING OFF,LANDED IN STREET,1,HAS EFFECT,251
20030607012509A,DEPARTURE TIME,1147 AM,1,TIME PERIOD,2494
20040925025079A,FUEL CONTAMINATION,AIRFRAME FUEL FILTER,1,HAS EFFECT,2566
20040925025079A,FUEL CONTAMINATION,FUEL FILTER,1,HAS EFFECT,2566
20040925025079A,FUEL CONTAMINATION,ENGINE DRIVEN FUEL PUMP FILTER,1,HAS EFFECT,2566
19790602009889A,FUEL CONTAMINATION,ACCIDENT,1,HAS CAUSE,268
20050504010229A,SIKORSKY S-70A,N160LA,1,INSTANCE OF,2592
20050504010229A,VIBRATION,APU DOOR STRUCK A MAIN ROTOR BLADE,1,HAS CAUSE,2592
20050504010229A,VIBRATION,INFLIGHT,1,EVENT DISTANCE,2592
20050504010229A,VIBRATION,NEAR,1,LOCATION,2592
20050713014239I,RAYTHEON AIRCRAFT CO. B36TC,AIRCRAFT,1,INSTANCE OF,2600
20050713014239I,HAVENS LEASING,B36TC,1,REGISTERED TO,2600
20050713014239I,1535 MST,2005,1,TIME PERIOD,2600
20051009024969I,HELICOPTER ENGINE POWER CHECKS,PILOT,1,CONDUCTED BY,2630
20051009024969I,HELICOPTER ENGINE POWER CHECKS,CREWMEMBER,1,CONDUCTED BY,2630
20060718018299I,FUEL TANK CAPS,SECURELY FASTENED,1,HAS EFFECT,2642
20060621012279A,ROTATION,OVERROTATE,1,FOLLOWED BY,2650
20070630826079I,AIRCRAFT ENGINE,PROBLEMS,1,HAS CAUSE,2685
19750315005389A,COCKED,TKOF,1,FOLLOWED BY,0
19780607016509A,TKOF,TRAILER,1,FOLLOWED BY,115
19750419011349A,TOW PLANE,AIRBORNE,1,BECOME,1
19750419011349A,TOW PLANE,STUDENT,1,RELEASED BY,1
19750419011349A,TOW PLANE,HIT TREE,1,HAS EFFECT,1
19790321010439A,STUDENT,INSTRUCTOR,1,USED BY,211
19790321010439A,STUDENT,WRONG ENGINE,1,FEATHERED,211
19800604051679I,STUDENT,PLANE,1,USED BY,381
19800604051679I,STUDENT,PREFLIGHTED,1,PERFORMED,381
19800604051679I,STUDENT,GAS TANKS FULL,1,STATED,381
19750419011349A,HIT TREE,SETTLED,1,EVENT DISTANCE,1
19751029037799A,2ND ILS APCH,ACFT'S G/S INOP,1,INSTANCE OF,2
19751029037799A,WRONG FREQ,LOM,1,TUNED TO,2
19751209037899A,PLT,SOFT R BRAKE PEDAL,1,NOTED,3
19751209037899A,PLT,DRG,1,USED BY,3
19761022033409A,PLT,IFR,1,CONTINUED T/O,11
19761021035989A,PLT,PREV NOSE WHEEL VIBRATION,1,PREOCCUPIED WITH,12
19761021035989A,PLT,GR SAFE LGT,1,DIDN'T OBSERVE,12
19770622018359A,PLT,EMERG LNDNG GR EXTNSN,1,USED BY,26
19780413019379A,PLT,FULL NOSE DOWN TRIM,1,AWARE OF,81
19780429007189A,PLT,ENG,1,SHUT DN,109
19781129037719A,PLT,SPCL VFR CLRNCE,1,REQUESTED,188
19781129037719A,PLT,RTD,1,INSTANCE OF,188
19751209037899A,DRG,TAXI,1,FOLLOWED BY,3
19751209037899A,TAXIS,TKOF,1,EVENT DISTANCE,3
19751209037899A,FLT,SPRINGFIELD,1,FOLLOWED BY,3
19751209037899A,FLT,SOFT BRAKE,1,INFLUENCED BY,3
19751209037899A,FLT,STRONG WINDS,1,INFLUENCED BY,3
19760215007629A,FLT,REC REPTD,1,FOLLOWED BY,7
19770530015519A,FLT,T/R,1,EVENT DISTANCE,28
19780413019379A,FLT,LVL,1,LEVEL,81
19751209037899A,STRONG WINDS,BOS,1,LOCATION,3
19750818025579A,WASHED OUT UNDERGROUND TUNNEL,SFC,1,LOCATION,4
19750818025579A,WASHED OUT UNDERGROUND TUNNEL,ROOF,1,HAS EFFECT,4
19750818025579A,TFC,MAIN GR,1,PART OF,4
19750818025579A,MAIN GR,BROKE THROUGH ROOF,1,HAS CAUSE,4
19750905025029A,NOSE WHEEL,RUT,1,INSTANCE OF,5
19780319009079I,NOSE WHEEL,DROPPED OUT AFTER LIFTOFF,1,HAS EFFECT,68
19790316009739I,NOSE WHEEL,HOLE,1,EVENT DISTANCE,198
19790316009739I,NOSE WHEEL,PROP STRUCK GROUND,1,HAS CAUSE,198
19750905025029A,RUT,NOT NOTICED,1,HAS EFFECT,5
19750923031109A,DEP,DEST,1,INSTANCE OF,6
19760215007629A,MTNS,OBSCURED,1,LOCATION,7
19760531024959A,MAINT,PARTS NOT AVAILABLE,1,HAS CAUSE,9
19760531024959A,TURBOCHARGER WASTE GATE,WASTE GATE,1,NOT ACTUATE,9
19760507010379A,GEAR-UP,LDG,1,FOLLOWED BY,10
19760507010379A,LDG,MESQUITE BRUSH,1,LOCATION,10
19760507010379A,DENSITY ALT,7200FT,1,EVENT DISTANCE,10
19760507010379A,HIGH OIL USAGE,ENG,1,INFLUENCED BY,10
19770912040629A,ENG,NOT FEATHERED,1,MAINTAINED BY,31
19780429007189A,ENG,TREE,1,HAS EFFECT,109
19790609024769A,ENG,FAILURE,1,INSTANCE OF,269
19761022033409A,WNDSHD,WINDOWS,1,FOGGED UP BY,11
19761022033409A,VFR DEPARTURE,T/O,1,FOLLOWED BY,11
19761021035989A,WIND,23KTS,1,EVENT DISTANCE,12
19791219034489A,WIND,CABLE HIT TAILROTOR,1,HAS CAUSE,325
19760730023679A,ELECT SYST,,1,WENT DEAD,13
19760730023679A,GENERATOR CIRCUIT BREAKER SWITCH,,1,NOT ENGAGED,13
19761119035559A,LOOP,L LNDG GR,1,CAUGHT ON,15
19761119035559A,LOOP,PLT,1,MAINTAINED BY,15
19761119035559A,LOOP,UN,1,FOLLOWED BY,15
19770506041719A,R ENG,EXCESSIVE DROP,1,HAS CAUSE,17
19770506041719A,R ENG,FEATHER,1,HAS CAUSE,17
19770506041719A,PROP,FEATHER,1,HAS EFFECT,17
19790316009739I,PROP,GROUND,1,EVENT DISTANCE,198
19791108054919I,PROP,COCKPIT DOOR,1,DAMAGED,308
19800114013749I,PROP,ONE,1,HAS EFFECT,338
19770506041719A,PRESSURE SWITCH,MALFUNCTION,1,HAS CAUSE,17
19770120001659A,RUDDER GUST LOCK,ICE ON WINGS,1,INSTANCE OF,18
19770120001659A,ICE ON WINGS,OVERWEIGHT,1,HAS EFFECT,18
19770702018479A,RUDDER & AIL CTL CABLES,RUDDER,1,PART OF,19
19770702018479A,RUDDER & AIL CTL CABLES,LOOSE,1,HAS EFFECT,19
19771213042839A,RUDDER,R AIL CTL LOCKS,1,INSTALLED,43
19770702018479A,R RUDDER CABLE,CABLES,1,INSTANCE OF,19
19770814024089A,L MAG INOP.#5,CYL,1,INSTANCE OF,20
19770814024089A,L MAG INOP.#5,25/80,1,HAS CAUSE,20
19770530012939A,WRONG PROP,PROBLEM,1,INSTANCE OF,21
19770528021299A,FLUID,R BRAKE,1,UNDER,22
19770528021299A,FLUID,APRX 1/2 CUPFULL,1,TIME PERIOD,22
19770705018649A,MIXTURE CONTROL BALL BEARING,MISSING,1,INSTANCE OF,23
19770705018649A,MISSING,HANDLE,1,HAS EFFECT,23
19770610021339A,ACFT N42807,DMGD,1,INSTANCE OF,25
19770610021339A,ACFT N42807,TOTAL HYD FAILURE,1,HAS EFFECT,25
19770610021339A,N7930C,DMGD,1,INSTANCE OF,25
19770622018359A,ELECTRICAL PWR FAILURE,PLT,1,HAS CAUSE,26
19770617020389A,AUTOROTATION,INSUFFICIENT ALTITUDE,1,HAS CAUSE,27
19790808027309A,INSUFFICIENT ALTITUDE,TAKEOFF,1,HAS EFFECT,295
19770530015519A,CHOKER CABLE,CARGO HOOK,1,CONNECTED TO,28
19770530015519A,CHOKER CABLE,SLIPSTREAM,1,FOLLOWS,28
19770703018529A,OIL TEMP BULB,FINGER TIGHT,1,HAS EFFECT,29
19770703018529A,OIL TEMP BULB,FIRST FLT AFTR ANNUAL,1,TIME PERIOD,29
19770706020519A,AN175-16,PULLED THROUGH TORQUE LINK CENTER SCISSORS,1,HAS CAUSE,30
19770706020519A,WASHER,CRACKED & SEPARATED FRM BOLT,1,HAS EFFECT,30
19770912040629A,APRX 1745LBS,OVR MAX GWT,1,HAS EFFECT,31
19770912040629A,APRX 1745LBS,GWT,1,INSTANCE OF,31
19770912040629A,AUTOFEATHER,APRX 1745LBS,1,NOT CONNECTED,31
19770912040629A,100 OCTANE FUEL,APRX 1745LBS,1,USED BY,31
19780106001449I,EMERGENCY LANDING,ENGINE QUIT,1,INSTANCE OF,32
19790321010439A,EMERGENCY LANDING,STUDENT,1,HAS CAUSE,211
19790904034369I,EMERGENCY LANDING,FUEL CONTAMINATED WITH WATER,1,HAS CAUSE,305
19800216026099I,EMERGENCY LANDING,TAKEOFF,1,FOLLOWED BY,352
19800216026099I,EMERGENCY LANDING,FIELD,1,LOCATION,352
19800607046889I,EMERGENCY LANDING,NO DAMAGE,1,HAS EFFECT,382
19770927027719A,WATER,REAR COMPTMT,1,PART OF,45
19770927027719A,WATER,FLOATS,1,HAS EFFECT,45
19770927027719A,WATER,EXCEEDED AFT CG LMT,1,HAS EFFECT,45
19780529040959I;19790222003439A;19790410008789A;19790425024979I;19800224029629I,WATER,FUEL,5,FOUND IN;HAS EFFECT;PART OF,"98,209,215,263,361"
19790107000829I,WATER,LEFT NACELLE,1,DRAINED FROM,169
19790107000829I,WATER,BOOST PUMP,1,DRAINED FROM,169
19790421024749I;19790916031359A,WATER,FUEL SYSTEM,2,HAS EFFECT;LOCATION,"224,309"
19790312008529I,WATER,FORCED LANDING,1,HAS EFFECT,231
19790623022919A,WATER,FUEL LINES,1,LOCATION,245
19790703018439I,WATER,TANKS,1,PART OF,279
19791014005659A,WATER,STRAINER,1,PART OF,314
19800129020179I,WATER,RIGHT TANK,1,LOCATION,351
19800219031689I,WATER,GASCOLATOR,1,LOCATION,353
19800712077549I,WATER,FUEL TANK,1,LOCATION,414
19800712077549I,WATER,GAS STORAGE TANK,1,LOCATION,414
19780108002219I,FUEL SYSTEM,FROZEN WATER,1,HAS EFFECT,35
19790414012459I,FUEL SYSTEM,STOPPED,1,HAS EFFECT,207
19780113002859I,UNABLE TO STOP,STRIKING SNOW BANK,1,HAS EFFECT,36
19780113002859I,SNOW BANK,UNKNOWN,1,LOCATION,36
19780129004679I,ICE RESTRICTION,MAIN FUEL STRAINER,1,LOCATION,37
19780129004679I,LANDING MADE ON FROZEN LAKE,ENGINE QUIT,1,EVENT DISTANCE,37
19780203005449I,FUEL TANKS,ENGINE BECAME ROUGH,1,HAS EFFECT,38
19791221039859A,FUEL TANKS,ENGINE,1,HAS EFFECT,327
19780203005449I;19781009029939I,JET FUEL,ENGINE,2,USED BY,"38,157"
19780205005989I,ENGINE VIBRATED,CARBURETOR FLOAT BOWL CONTAMINATED WITH WATER,1,HAS CAUSE,39
19780205005989I,ENGINE VIBRATED,LOST POWER,1,HAS EFFECT,39
19780205005989I,CARBURETOR FLOAT BOWL,ENGINE,1,PART OF,39
19780121004029I,GEAR SWITCH,DOWN POSITION,1,WAS NOT IN,40
19790812030579I,GEAR SWITCH,GEAR,1,IN UP POSITION,294
19780121004029I,GEAR RETRACTED,TAKE OFF ROLL,1,HAS CAUSE,40
19780130004789I,GEAR RETRACTED,FAILED TO CHECK POSITION,1,HAS CAUSE,41
19780130004789I,GEAR RETRACTED,TAKEOFF ROLL,1,EVENT DISTANCE,41
19780526040429I,GEAR RETRACTED,TAXIING,1,EVENT DISTANCE,96
19780814037299I,GEAR RETRACTED,FAULTY GEAR ACTUATOR SWITCH,1,HAS CAUSE,138
19780925018069I,GEAR RETRACTED,LANDING ROLLOUT,1,EVENT DISTANCE,150
19780130004789I,GEAR HANDLE,GEAR RETRACTED,1,HAS EFFECT,41
19780526040429I,GEAR HANDLE,GEAR,1,INSTANCE OF,96
19790719019309I,GEAR HANDLE,GEAR RETRACTION,1,HAS EFFECT,270
19780102000459I,LANDING LIGHT,INOPERATIVE,1,HAS EFFECT,42
19780102000459I;19781108022269I;19790306009619I,LANDING LIGHT,NIGHT,3,EVENT DISTANCE;INOPERATIVE;TIME PERIOD,"42,161,196"
19781108022269I,LANDING LIGHT,TAXIWAY,1,EVENT DISTANCE,161
19790306009619I,LANDING LIGHT,INOPERABLE,1,HAS EFFECT,196
19790313008789I,LANDING LIGHT,PILOT TAXIED OFF RAMP AT NIGHT,1,HAS EFFECT,197
19780102000459I,STRUCK DITCH,LANDING LIGHT,1,HAS CAUSE,42
19771104034549A,RT BRAKE PUCK 70,WORN,1,INSTANCE OF,44
19771104034549A,RT BRAKE PUCK 70,FADING,1,HAS EFFECT,44
19771104034549A,RT BRAKE PUCK 70,LAST WK,1,TIME PERIOD,44
19770927027719A,THROTTLE FRICTION,LOOSE,1,HAS EFFECT,45
19780115003139I,NEW AIRCRAFT OWNER,PURPOSE OR OPERATION OF QUICK DRAIN,1,NOT AWARE OF,46
19780115003139I,QUICK DRAIN,NEW AIRCRAFT,1,PART OF,46
19780115003139I,QUICK DRAIN,PARTIALLY OPENED,1,STATE,46
19780115003139I,QUICK DRAIN,PREFLIGHT,1,EVENT DISTANCE,46
19780206006149I,TOW BAR,TAKEOFF,1,FOLLOWED BY,47
19781018032569I,TOW BAR,WHEEL WELL,1,WEDGED INTO,146
19780206006149I,NOISE,RETRACTION,1,HAS CAUSE,47
19771016042599A,WIND GUSTING,25,1,HAS EFFECT,48
19780208007759I,HYDRAULIC RESERVOIR,FLUID,1,OUT OF,51
19790729018879A,HYDRAULIC RESERVOIR,LANDING GEAR,1,TOO LOW ON FLUID,290
19800822082749I,HYDRAULIC RESERVOIR,BRAKES,1,WAS EMPTY,399
19790127003859I,WATER IN THE FUEL,ENGINE QUIT,1,HAS CAUSE,182
19780211006969I,NOSE GEAR COLLAPSED,WAITING FOR TAKEOFF,1,HAS CAUSE,53
19780211006969I,NOSE GEAR COLLAPSED,NOSE GEAR NOT BRACED,1,FOLLOWED BY,53
19780211006969I,NOSE GEAR COLLAPSED,EARLIER COLLAPSE,1,INSTANCE OF,53
19790427100619I,NOSE GEAR COLLAPSED,COLLAPSED,1,HAS CAUSE,247
19800619055649I,NOSE GEAR COLLAPSED,LANDING GEAR SWITCH IMPROPERLY PLACED,1,HAS CAUSE,404
19800619055649I,NOSE GEAR COLLAPSED,START-UP,1,EVENT DISTANCE,404
19780221000179I,LOW OIL PRESSURE,EMERGENCY LANDING,1,HAS CAUSE,61
19780213006479I,DIP STICK,MISSING,1,INSTANCE OF,56
19781120025989I,DIP STICK,NOT PROPERLY SECURED,1,HAS CAUSE,163
19780225001789I,GASCOLATOR,SYSTEM,1,PART OF,58
19780225001789I,GASCOLATOR,WATER,1,CONTAINED,58
19790809030499I,GASCOLATOR,FUEL CONTAMINATED WITH DIRT AND WATER,1,HAS EFFECT,271
19780316008589I,SYSTEM,BRAKE FAILURE,1,NEEDED TO BE PURGED OF AIR,67
19780225001789I,CARBURETOR,SYSTEM,1,PART OF,58
19780225001789I,CARBURETOR,WATER,1,CONTAINED,58
19780225001819I,FUEL GAUGE,PILOT,1,FAULTY,59
19780307014069I,BARRICADE,TAXI,1,LOCATION,60
19780307014069I,TAXING,UNLIGHTED,1,HAS CAUSE,60
19790816031569I,OIL PRESSURE,FLUCTUATION,1,HAS CAUSE,287
19790816031569I,OIL PRESSURE,GRADUAL LOSS,1,HAS CAUSE,287
19790820032669I,OIL PRESSURE,10 PSI,1,DROPPED TO,288
19780303015509I,ELECTRICAL EMERGENCY,JUMP START,1,FOLLOWED BY,63
19780303015509I,ELECTRICAL EMERGENCY,TAKEOFF,1,FOLLOWED BY,63
19780303015509I,LANDING GEAR COLLAPSED AT TOUCHDOWN,COLLAPSED,1,HAS EFFECT,63
19780303015509I,LANDING GEAR COLLAPSED AT TOUCHDOWN,TOUCHDOWN,1,EVENT DISTANCE,63
19780311016379I,TOUCHDOWN,PILOT LOST DIRECTIONAL CONTROL,1,HAS EFFECT,64
19790102000919I,DIRECTIONAL CONTROL,ICY RUNWAY,1,HAS CAUSE,181
19790203005099I,DIRECTIONAL CONTROL,LOSING RIGHT BRAKE,1,HAS EFFECT,191
19780311016379I,BRAKE RESERVOIR,BRAKE RESERVOIR,1,WAS EMPTY,64
19780327010619I,FUEL CAPS,FUEL LOST,1,HAS EFFECT,65
19780327010619I,FUEL LOST,FUEL CAPS,1,HAS CAUSE,65
19780327010619I,FUEL LOST,RAN OUT,1,HAS EFFECT,65
19780421012829I,AIRCRAFT LIGHT,NIGHT FLIGHT,1,DIMMING,66
19791030053329I,NIGHT FLIGHT,BATTERY DISCHARING,1,FOLLOWED BY,307
19780421012829I,GEAR COLLAPSED,GEAR HANDLE DOWN,1,HAS CAUSE,66
19780409009699I;19780421012829I,GEAR COLLAPSED,TOUCHDOWN,2,EVENT DISTANCE,"66,77"
19780330011569I,GEAR COLLAPSED,EXTENDED GEAR MANUALLY,1,HAS CAUSE,71
19780402009009I,GEAR COLLAPSED,ROLLOUT,1,HAS CAUSE,72
19780409009699I,GEAR COLLAPSED,COLLAPSED,1,HAS EFFECT,77
19790421024669I,GEAR COLLAPSED,BROKEN EXTENSION CABLE,1,HAS CAUSE,232
19790421024669I,GEAR COLLAPSED,AFTER LANDING,1,TIME PERIOD,232
19790812030579I,GEAR COLLAPSED,TAKEOFF ROLL,1,HAS CAUSE,294
19790929049639I,GEAR COLLAPSED,200 FEET,1,EVENT DISTANCE,302
19790929049639I,GEAR COLLAPSED,START OF TAKEOFF RUN,1,TIME PERIOD,302
19800109001489A,GEAR COLLAPSED,PILOT FAILED TO USE EMERGENCY EXTENSION,1,HAS CAUSE,336
19800109001489A,GEAR COLLAPSED,LANDING ROLL,1,EVENT DISTANCE,336
19800118015029I,GEAR COLLAPSED,TAKEOFF,1,HAS CAUSE,342
19800518014229A,GEAR COLLAPSED,DAMAGE,1,HAS CAUSE,388
19780316008589I,BRAKE FAILURE,OVER RAN RUNWAY INTO A DITCH,1,HAS CAUSE,67
19780319009079I,BOLT IN NOSE GEAR SCISSORS,CAME OUT DURING TAKEOFF,1,HAS EFFECT,68
19780325010349I,WATER CONTAMINATION,FUEL SYSTEM,1,LOCATION,69
19780325010349I,FINAL APPROACH,ENGINE STOPPED,1,FOLLOWED BY,69
19780330011569I,GENERATOR ARMATURES,GALLED,1,INSTANCE OF,71
19780402009009I,ELECTRICAL FAILURE,FINAL,1,FOLLOWED BY,72
19790710018689I,ELECTRICAL FAILURE,MANUAL GEAR EXTENSION,1,HAS CAUSE,298
19800427044589I,ELECTRICAL FAILURE,COLLAPSED,1,HAS EFFECT,376
19780402009009I,FAILED TO USE EMERGENCY GEAR EXTENSION,GEAR COLLAPSED,1,HAS EFFECT,72
19780401007929I,HOLE,MUD,1,COVERED OVER WITH,73
19780401007929I,HOLE,LOOSE GRAVEL,1,COVERED OVER WITH,73
19780401007929I,HOLE,TAXIWAY,1,LOCATION,73
19790728024469A,HOLE,IMPACT FORCES,1,HAS CAUSE,283
19780403009359I,LANDED SHORT OF RUNWAY,FOUND WATER IN FUEL,1,HAS EFFECT,75
19780403009389I,FUEL GASOLATOR,CONTAMINATED,1,INSTANCE OF,76
19780409009699I,EXTENDED GEAR,PILOT,1,USED BY,77
19780409009699I,EXTENDED GEAR,ELECTRICAL FAILURE,1,HAS CAUSE,77
19780210005719I,CARB,ENGINE STOPPED,1,HAS EFFECT,78
19780210005719I,CONTROL VALVE,STUCK,1,INSTANCE OF,78
19780210005719I,CONTROL VALVE,ICE,1,CAUSE,78
19780416008469I,ENGINE TO QUIT,TAKEOFF,1,EVENT DISTANCE,79
19780416008469I,DAMAGE TO GEAR,PLANE HIT TAXIWAY LIP,1,HAS EFFECT,79
19780416008469I,PLANE HIT TAXIWAY LIP,AFTER LANDING,1,EVENT DISTANCE,79
19780607010749A,FULL NOSE DOWN TRIM,TRIM,1,HAS EFFECT,114
19780413019379A,ALCOHOL,0.10,1,LEVEL,81
19780413019379A,ALCOHOL,LIVER SPEC,1,PART OF,81
19780413019379A,FORCE,45LBS,1,REQUIRED FOR,81
19780507032369I,FOUND LOOSE OIL CAP,OIL LEAK,1,HAS CAUSE,82
19780507032369I,OIL LEAK,FORCED LANDING,1,HAS EFFECT,82
19800815066579I,OIL LEAK,DIPSTICK NOT BEING SECURED,1,HAS CAUSE,400
19780617046219I,PILOTS,FLIGHT,1,USED BY,84
19790719019309I,PILOTS,GEAR HANDLE,1,USED BY,270
19780520014159A,30K,GUSTING,1,EVENT DISTANCE,86
19780427013959I,FAILURE OF 2 TIRES,TAKEOFF,1,HAS CAUSE,87
19780429014759I,DRAINING OF SUMPS,ENGINE QUIT,1,HAS CAUSE,88
19780429014759I,LANDED ON FREEWAY,UNKNOWN,1,EVENT DISTANCE,88
19780503031639I,GEAR ACTUATOR,PILOT UNABLE TO EXTEND GEAR,1,HAS CAUSE,90
19780503031639I,GEAR ACTUATOR,FAULTY GEAR,1,INSTANCE OF,90
19780504031959I,DOOR POPPED OPEN,TAKEOFF,1,HAS CAUSE,91
19780514033439I,ENGINE FIRE,BIRDS NEST,1,HAS CAUSE,92
19780518033959I,LANDED STRAIGHT AHEAD,LANDED STRAIGHT AHEAD,1,FOLLOWED BY,93
19780820049069I,LANDED STRAIGHT AHEAD,OAT FIELD,1,LOCATION,125
19780519033989I,JETWAY,SIDE OF AIRCRAFT,1,EXTENDED INTO,94
19780519033989I,JETWAY,TAXIIED,1,TIME PERIOD,94
19780519033989I,JETWAY,PARKING AREA,1,LOCATION,94
19780522035289I,ENGINE QUIT ON TAKEOFF,WATER IN FUEL,1,HAS CAUSE,95
19780526040429I,RUNUP,HYDRAULIC ON,1,FOLLOWED BY,96
19780515023299A,LOGGING OPNS,CABLE,1,PART OF,99
19780515023299A,CABLE,L SKID,1,CAUGHT ON,99
19780603041599I,FLOAT PLANE RIDING,WATER,1,EVENT DISTANCE,100
19780603041599I,FLOAT PLANE RIDING,SANK,1,HAS EFFECT,100
19780603041599I,SANK,WATER IN FLOATS,1,HAS CAUSE,100
19780603041599I,SANK,BALL COVERS GONE,1,HAS CAUSE,100
19780603041629I,FLOAT STRUT,COLLAPSED DURING TAKEOFF RUN,1,INSTANCE OF,101
19780603041629I,FLOAT STRUT,DAMAGED,1,HAS EFFECT,101
19780603041629I,FLOAT STRUT,PILOT,1,MAINTAINED BY,101
19780610045289I,TANK DRAIN VALVE,SPRING LOADED TANK DRAIN VALVE,1,PART OF,102
19780610045289I,SPRAY HELICOPTER,RAN OUT OF FUEL,1,HAS EFFECT,102
19780527014729A,ACORNS,CARB AIR BOX ASSEMBLY,1,INSTANCE OF,104
19780616046119I,PRECAUTIONARY LANDING,LOW POWER,1,PART OF,105
